author,date,identifier,keywords,language,og_url,pdf_download_link,pdf_link,publisher,subjects,title
Thomas Ralph Merton,1918-01-01,10.1098/rsta.1918.0007,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1918.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1918.0007?download=true,/doi/epdf/10.1098/rsta.1918.0007,The Royal SocietyLondon,,VII. On phenomena relating to the spectra of hydrogen and helium
Alfred Edwin Howard Tutton,1918-01-01,10.1098/rsta.1918.0006,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1918.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1918.0006?download=true,/doi/epdf/10.1098/rsta.1918.0006,The Royal SocietyLondon,,VI. Monoclinic double selenates of the nickel group
J. A. Gaunt,1929-01-01,10.1098/rsta.1929.0004,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1929.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1929.0004?download=true,/doi/epdf/10.1098/rsta.1929.0004,The Royal SocietyLondon,,IV. The triplets of helium
Sydney Chapman,1918-01-01,10.1098/rsta.1918.0005,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1918.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1918.0005?download=true,/doi/epdf/10.1098/rsta.1918.0005,The Royal SocietyLondon,,"V. On the kinetic theory of a gas. Part II.—A composite monatomic gas diffusion, viscosity, and thermal conduction"
W. F. Sheppard,1929-01-01,10.1098/rsta.1929.0003,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1929.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1929.0003?download=true,/doi/epdf/10.1098/rsta.1929.0003,The Royal SocietyLondon,,III. The fit of a formula for discrepant observations
G. S. Mahajani,1929-01-01,10.1098/rsta.1929.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1929.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1929.0002?download=true,/doi/epdf/10.1098/rsta.1929.0002,The Royal SocietyLondon,,II. A contribution to the theory of ferromagnetic crystals
A. T. Price,1929-01-01,10.1098/rsta.1929.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1929.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1929.0001?download=true,/doi/epdf/10.1098/rsta.1929.0001,The Royal SocietyLondon,,I. A mathematical discussion on the structure of wood in relation to its elastic properties
J. A. Hall,1930-1-31,10.1098/rsta.1930.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1930.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1930.0001?download=true,/doi/epdf/10.1098/rsta.1930.0001,The Royal SocietyLondon,,The international temperature scale between 0° and 100° C
Alfred Edwin Howard Tutton,1916-01-01,10.1098/rsta.1916.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1916.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1916.0001?download=true,/doi/epdf/10.1098/rsta.1916.0001,The Royal SocietyLondon,,I. The monoclinic double sulphates containing ammonium. Completion of the double sulphate series
J. Guild,1931-06-24,10.1098/rsta.1932.0005,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1932.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1932.0005?download=true,/doi/epdf/10.1098/rsta.1932.0005,The Royal SocietyLondon,,The colorimetric properties of the spectrum
John William Nicholson,1916-01-01,10.1098/rsta.1916.0010,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1916.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1916.0010?download=true,/doi/epdf/10.1098/rsta.1916.0010,The Royal SocietyLondon,,X. On the distribution of intensity in broadened spectrum lines
Karl Pearson,1916-01-01,10.1098/rsta.1916.0009,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1916.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1916.0009?download=true,/doi/epdf/10.1098/rsta.1916.0009,The Royal SocietyLondon,,IX. Mathematical contributions to the theory of evolution.—XIX. Second supplement to a memoir on skew variation
F. P. Burt,1916-01-01,10.1098/rsta.1916.0008,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1916.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1916.0008?download=true,/doi/epdf/10.1098/rsta.1916.0008,The Royal SocietyLondon,,VIII. The combining volumes of hydrogen and oxygen
P. E. Shaw,1916-01-01,10.1098/rsta.1916.0007,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1916.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1916.0007?download=true,/doi/epdf/10.1098/rsta.1916.0007,The Royal SocietyLondon,,VII. The newtonian constant of gravitation as affected by temperature
Charles Chree,1916-01-01,10.1098/rsta.1916.0005,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1916.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1916.0005?download=true,/doi/epdf/10.1098/rsta.1916.0005,The Royal SocietyLondon,,"V. Discussion of Kew magnetic data, especially the diurnal inequalities of horizontal force and vertical force, from ordinary days of the eleven years 1890 to 1900"
Sydney Chapman,1916-01-01,10.1098/rsta.1916.0006,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1916.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1916.0006?download=true,/doi/epdf/10.1098/rsta.1916.0006,The Royal SocietyLondon,,"VI. On the law of distribution of molecular velocities, and on the theory of viscosity and thermal conduction, in a non-uniform simple monatomic gas"
William De Wiveleslie Abney,1916-01-01,10.1098/rsta.1916.0003,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1916.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1916.0003?download=true,/doi/epdf/10.1098/rsta.1916.0003,The Royal SocietyLondon,,III. The threshold of vision for different coloured lights
Henry Frederick Baker,1916-01-01,10.1098/rsta.1916.0004,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1916.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1916.0004?download=true,/doi/epdf/10.1098/rsta.1916.0004,The Royal SocietyLondon,,IV. On certain linear differential equations of astronomical interest
Gilbert Cook,1931-04-11,10.1098/rsta.1932.0004,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1932.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1932.0004?download=true,/doi/epdf/10.1098/rsta.1932.0004,The Royal SocietyLondon,,The yield point and initial stages of plastic strain in mild steel subjected to uniform and non-uniform stress distributions
Harold Albert Wilson,1916-01-01,10.1098/rsta.1916.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1916.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1916.0002?download=true,/doi/epdf/10.1098/rsta.1916.0002,The Royal SocietyLondon,,II. The electrical conducting and luminosity of flames containing salt vapours
W. T. Astbury,1931-03-12,10.1098/rsta.1932.0003,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1932.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1932.0003?download=true,/doi/epdf/10.1098/rsta.1932.0003,The Royal SocietyLondon,,"X-ray studies of the structure of hair, wool, and related fibres.- I. General"
A. D. Crow,1931-02-13,10.1098/rsta.1932.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1932.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1932.0002?download=true,/doi/epdf/10.1098/rsta.1932.0002,The Royal SocietyLondon,,On the equation of state of propellant gases
William Bate Hardy,1931-01-22,10.1098/rsta.1932.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1932.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1932.0001?download=true,/doi/epdf/10.1098/rsta.1932.0001,The Royal SocietyLondon,,Problems of the boundary state
Geoffrey Ingram Taylor,1915-01-01,10.1098/rsta.1915.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0001?download=true,/doi/epdf/10.1098/rsta.1915.0001,The Royal SocietyLondon,,I. Eddy motion in the atmosphere
J. G. Leathem,1915-01-01,10.1098/rsta.1915.0014,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0014,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0014?download=true,/doi/epdf/10.1098/rsta.1915.0014,The Royal SocietyLondon,,XIV. Some applications of conformal transformation to problems in hydrodynamics
William Arthur Bone,1915-01-01,10.1098/rsta.1915.0010,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0010?download=true,/doi/epdf/10.1098/rsta.1915.0010,The Royal SocietyLondon,,X. Gaseous combustion at high pressures
Frewen. C. Jenkin,1915-01-01,10.1098/rsta.1915.0012,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0012,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0012?download=true,/doi/epdf/10.1098/rsta.1915.0012,The Royal SocietyLondon,,XII. Thermal properties of carbonic acid low temperatures
Wm. S. Tucker,1915-01-01,10.1098/rsta.1915.0011,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0011,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0011?download=true,/doi/epdf/10.1098/rsta.1915.0011,The Royal SocietyLondon,,XI. Heats of dilution of concentrated solutions
J. H. Brinkworth,1915-01-01,10.1098/rsta.1915.0013,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0013,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0013?download=true,/doi/epdf/10.1098/rsta.1915.0013,The Royal SocietyLondon,,XIII. On the specific heat of steam at atmospheric pressure between 104°C. and 115°C
William Henry Bragg,1915-01-01,10.1098/rsta.1915.0009,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0009?download=true,/doi/epdf/10.1098/rsta.1915.0009,The Royal SocietyLondon,,IX. Bakerian Lecture.— X-rays and crystal structure
W. Geoffrey. Duffield,1915-01-01,10.1098/rsta.1915.0008,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0008?download=true,/doi/epdf/10.1098/rsta.1915.0008,The Royal SocietyLondon,,VIII. The effect of pressure upon arc spectra
Sydney Chapman,1915-01-01,10.1098/rsta.1915.0006,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0006?download=true,/doi/epdf/10.1098/rsta.1915.0006,The Royal SocietyLondon,,"VI. The lunar diurnal magnetic variations, and its change with lunar distance"
Samuel Walter Johnson Smith,1915-01-01,10.1098/rsta.1915.0007,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0007?download=true,/doi/epdf/10.1098/rsta.1915.0007,The Royal SocietyLondon,,VII. A thermomagnetic study of the eutectoid transition point of carbon steels
Augustus Edward Hough Love,1915-01-01,10.1098/rsta.1915.0004,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0004?download=true,/doi/epdf/10.1098/rsta.1915.0004,The Royal SocietyLondon,,IV. The transmission of electric waves over the surface of the Earth
Charles Chree,1915-01-01,10.1098/rsta.1915.0005,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0005?download=true,/doi/epdf/10.1098/rsta.1915.0005,The Royal SocietyLondon,,"V. Atmospheric electricity potential gradient at Kew Observatory, 1898 to 1912"
A. E. Oxley,1915-01-01,10.1098/rsta.1915.0003,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0003?download=true,/doi/epdf/10.1098/rsta.1915.0003,The Royal SocietyLondon,,III. The influence of molecular constitution and temperature on magnetic susceptibility. - Part III.On the molecular field in diamagnetic substances
James Hopwood Jeans,1915-01-01,10.1098/rsta.1915.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1915.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1915.0002?download=true,/doi/epdf/10.1098/rsta.1915.0002,The Royal SocietyLondon,,"II. On the potential of ellipsoidal bodies, and figures of equilibrium of rotating liquid masses"
F. J. Scrase,1933-01-13,10.1098/rsta.1933.0006,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1933.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1933.0006?download=true,/doi/epdf/10.1098/rsta.1933.0006,The Royal SocietyLondon,,"The characteristics of a deep focus earthquake a study of the disturbance of February 20, 1931"
F. E. Smith,1914-01-01,10.1098/rsta.1914.0013,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0013,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0013?download=true,/doi/epdf/10.1098/rsta.1914.0013,The Royal SocietyLondon,,II. Absolute measurements of a resistance by a method based on that Lorenz
none,1914-01-01,10.1098/rsta.1914.0025,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0025,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0025?download=true,/doi/epdf/10.1098/rsta.1914.0025,The Royal SocietyLondon,,Errata
William Crookes,1914-01-01,10.1098/rsta.1914.0024,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0024,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0024?download=true,/doi/epdf/10.1098/rsta.1914.0024,The Royal SocietyLondon,,XIII. On acquired radio-activity
Louis Vessot King,1914-01-01,10.1098/rsta.1914.0023,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0023,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0023?download=true,/doi/epdf/10.1098/rsta.1914.0023,The Royal SocietyLondon,,XII. On the convection of heat from small cylinders in a stream of fluid Determination of the convection constants of small platinum wires with applications to hot-wire anemometry
E. G. Bilham,1914-01-01,10.1098/rsta.1914.0022,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0022,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0022?download=true,/doi/epdf/10.1098/rsta.1914.0022,The Royal SocietyLondon,,XI. The spark spectrum of nickel under moderate pressures
Sydney Chapman,1914-01-01,10.1098/rsta.1914.0020,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0020,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0020?download=true,/doi/epdf/10.1098/rsta.1914.0020,The Royal SocietyLondon,,IX. On the lunar diurnal variation of the Earth's magnetism at Pavlovsk and Pola (1897-1903)
Frank Horton,1914-01-01,10.1098/rsta.1914.0019,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0019,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0019?download=true,/doi/epdf/10.1098/rsta.1914.0019,The Royal SocietyLondon,,VIII. On the origin of the electron emission from glowing solids
Ernest Howard Griffiths,1914-01-01,10.1098/rsta.1914.0021,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0021,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0021?download=true,/doi/epdf/10.1098/rsta.1914.0021,The Royal SocietyLondon,,The capacity for heat of metals at low temperatures
Charles Thomas Heycock,1914-01-01,10.1098/rsta.1914.0018,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0018,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0018?download=true,/doi/epdf/10.1098/rsta.1914.0018,The Royal SocietyLondon,,VII. Dilute solutions of aluminium in gold
Alfred Fowler,1914-01-01,10.1098/rsta.1914.0017,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0017,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0017?download=true,/doi/epdf/10.1098/rsta.1914.0017,The Royal SocietyLondon,,VI. Bakerian lecture. —Series lines in spark spectra
Thomas Edward Stanton,1914-01-01,10.1098/rsta.1914.0016,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0016,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0016?download=true,/doi/epdf/10.1098/rsta.1914.0016,The Royal SocietyLondon,,V. Similarity of motion in relation to the surface friction of fluids
A. Norman Shaw,1914-01-01,10.1098/rsta.1914.0015,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0015,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0015?download=true,/doi/epdf/10.1098/rsta.1914.0015,The Royal SocietyLondon,,IV. A determination of the electromotive force of the weston normal cell in semi-absolute volts
A. E. Oxley,1914-01-01,10.1098/rsta.1914.0014,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0014,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0014?download=true,/doi/epdf/10.1098/rsta.1914.0014,The Royal SocietyLondon,,III. The influence of molecular constitution and temperature on magnetic susceptibility
William Crookes,1914-01-01,10.1098/rsta.1914.0012,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0012,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0012?download=true,/doi/epdf/10.1098/rsta.1914.0012,The Royal SocietyLondon,,The preparation of eye-preserving glass for spectacles
Ralph Allen Sampson,1914-01-01,10.1098/rsta.1914.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0002?download=true,/doi/epdf/10.1098/rsta.1914.0002,The Royal SocietyLondon,,II. On a cassegrain reflector with corrected field
Frewen. C. Jenkin,1914-01-01,10.1098/rsta.1914.0003,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0003?download=true,/doi/epdf/10.1098/rsta.1914.0003,The Royal SocietyLondon,,III. The thermal properties of carbonic acid low temperatures
Clive Cuthbertson,1914-01-01,10.1098/rsta.1914.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0001?download=true,/doi/epdf/10.1098/rsta.1914.0001,The Royal SocietyLondon,,"info getting lost lost in the gutter on page 219 - I. On the refraction and dispersion of the halogens, halogen acids, ozone, steam, oxides of nitrogen and ammonia"
R. Brinkman,1933-05-17,10.1098/rsta.1934.0003,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1934.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1934.0003?download=true,/doi/epdf/10.1098/rsta.1934.0003,The Royal SocietyLondon,,The kinetics of the carbon dioxide-carbonic acid reaction
Richard Vynne Southwell,1933-05-17,10.1098/rsta.1934.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1934.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1934.0002?download=true,/doi/epdf/10.1098/rsta.1934.0002,The Royal SocietyLondon,,A modification of Oseen’s approximate equation for the motion in two dimensions of a viscous incompressible fluid
E. Maitland Wright,1933-05-17,10.1098/rsta.1934.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1934.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1934.0001?download=true,/doi/epdf/10.1098/rsta.1934.0001,The Royal SocietyLondon,,An extension of Waring's problems
William Arthur Bone,1935-08-07,10.1098/rsta.1935.0015,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1935.0015,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1935.0015?download=true,/doi/epdf/10.1098/rsta.1935.0015,The Royal SocietyLondon,,A photographic investigation of flame movements in gaseous explosions VII—The phenomenon of spin in detonation
H. H. Poole,1935-08-07,10.1098/rsta.1935.0014,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1935.0014,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1935.0014?download=true,/doi/epdf/10.1098/rsta.1935.0014,The Royal SocietyLondon,,The standardization of photo-electric cells for the measurement of visible light
William Hume-Rothery,1934-05-03,10.1098/rsta.1934.0014,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1934.0014,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1934.0014?download=true,/doi/epdf/10.1098/rsta.1934.0014,The Royal SocietyLondon,,"The freezing points, melting points, and solid solubility limits of the alloys of sliver and copper with the elements of the b sub-groups"
Richard Vynne Southwell,1914-01-01,10.1098/rsta.1914.0005,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0005?download=true,/doi/epdf/10.1098/rsta.1914.0005,The Royal SocietyLondon,,V. On the general theory of elastic stability
Ernest Howard Griffiths,1914-01-01,10.1098/rsta.1914.0004,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0004?download=true,/doi/epdf/10.1098/rsta.1914.0004,The Royal SocietyLondon,,"IV. The capacity for heat of metals at different temperatures, being an account of experiments performed in the research laboratory of the university college of South Wales and Monmouthshire"
James Hopwood Jeans,1914-01-01,10.1098/rsta.1914.0011,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0011,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0011?download=true,/doi/epdf/10.1098/rsta.1914.0011,The Royal SocietyLondon,,XI. Gravitational instability and the nebular hypothesis
Thomas Ranken Lyle,1914-01-01,10.1098/rsta.1914.0009,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0009?download=true,/doi/epdf/10.1098/rsta.1914.0009,The Royal SocietyLondon,,IX. On the self-inductance of circular coils of rectangular section
Bertram Hopkinson,1914-01-01,10.1098/rsta.1914.0010,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0010?download=true,/doi/epdf/10.1098/rsta.1914.0010,The Royal SocietyLondon,,"X. A method of measuring the pressure produced in the detonation of high, explosives or by the impact of bullets"
William Mitchinson Hicks,1914-01-01,10.1098/rsta.1914.0008,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0008?download=true,/doi/epdf/10.1098/rsta.1914.0008,The Royal SocietyLondon,,VIII. A critical study of spectral series.— Part III. The atomic weight term and its import in the constitution of spectra
Sydney Chapman,1914-01-01,10.1098/rsta.1914.0007,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0007?download=true,/doi/epdf/10.1098/rsta.1914.0007,The Royal SocietyLondon,,VII. On the diurnal variations of the earth's magnetism produced by the Moon and Sun
Cecil Frank Powell,1935-10-31,10.1098/rsta.1935.0017,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1935.0017,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1935.0017?download=true,/doi/epdf/10.1098/rsta.1935.0017,The Royal SocietyLondon,,Characteristics of the adsorption of indium and thallium atoms on tungsten oxide
John Lighton Synge,1934-12-31,10.1098/rsta.1934.0024,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1934.0024,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1934.0024?download=true,/doi/epdf/10.1098/rsta.1934.0024,The Royal SocietyLondon,,On the disturbance of the steady flow of an inviscid liquid between parallel planes
Charles Chree,1914-01-01,10.1098/rsta.1914.0006,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1914.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1914.0006?download=true,/doi/epdf/10.1098/rsta.1914.0006,The Royal SocietyLondon,,VI. Some phenomena of sunspots and of terrestrial magnetism.— Part II
William Mitchinson Hicks,1913-01-01,10.1098/rsta.1913.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1913.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1913.0002?download=true,/doi/epdf/10.1098/rsta.1913.0002,The Royal SocietyLondon,,II. A critical study of spectral series.–Part II. The p and s sequences and the atomic volume term
Hugh Longbourne Callendar,1913-01-01,10.1098/rsta.1913.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1913.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1913.0001?download=true,/doi/epdf/10.1098/rsta.1913.0001,The Royal SocietyLondon,,"I. Barkerian Lecture.-On the variation of the specific heat of water, with experiments by a new method"
Louis Vessot King,1913-01-01,10.1098/rsta.1913.0012,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1913.0012,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1913.0012?download=true,/doi/epdf/10.1098/rsta.1913.0012,The Royal SocietyLondon,,"XII. On the scattering and absorption of light in gaseous media, with applications to the intensity of sky radiation"
John Charles Fields,1913-01-01,10.1098/rsta.1913.0011,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1913.0011,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1913.0011?download=true,/doi/epdf/10.1098/rsta.1913.0011,The Royal SocietyLondon,,XI. On the foundations of the theory of algebraic functions of one variable
Hector Munro Macdonald,1913-01-01,10.1098/rsta.1913.0010,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1913.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1913.0010?download=true,/doi/epdf/10.1098/rsta.1913.0010,The Royal SocietyLondon,,X. The effect produced by an obstacle on a train of electric waves
Thomas Martin Lowry,1913-01-01,10.1098/rsta.1913.0009,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1913.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1913.0009?download=true,/doi/epdf/10.1098/rsta.1913.0009,The Royal SocietyLondon,,IX. Optical rotatory dispersion.–Part I. The natural and magnetic rotatory dispersion in quartz of light in the visible region of the spectrum
J. J. Manley,1913-01-01,10.1098/rsta.1913.0008,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1913.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1913.0008?download=true,/doi/epdf/10.1098/rsta.1913.0008,The Royal SocietyLondon,,VIII. On the apparent change in weight during chemical reaction
A. Ll. Hughes,1913-01-01,10.1098/rsta.1913.0007,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1913.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1913.0007?download=true,/doi/epdf/10.1098/rsta.1913.0007,The Royal SocietyLondon,,VII. On the emission velocities of photo-electrons
Augustus George Vernon Harcourt,1913-01-01,10.1098/rsta.1913.0006,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1913.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1913.0006?download=true,/doi/epdf/10.1098/rsta.1913.0006,The Royal SocietyLondon,,VI. On the variation with temperature of the rate of a chemical change
Ralph Allen Sampson,1913-01-01,10.1098/rsta.1913.0005,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1913.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1913.0005?download=true,/doi/epdf/10.1098/rsta.1913.0005,The Royal SocietyLondon,,V. A new treatment of optical aberrations
