author,date,identifier,language,og_url,pdf_download_link,pdf_link,publisher,title
Robin Heinen,2023-12-18,10.1098/rstb.2022.0357,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0357,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0357?download=true,/doi/epdf/10.1098/rstb.2022.0357,The Royal Society,Part-night exposure to artificial light at night has more detrimental effects on aphid colonies than fully lit nights
Alexander Dyer,2023-12-18,10.1098/rstb.2022.0359,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0359,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0359?download=true,/doi/epdf/10.1098/rstb.2022.0359,The Royal Society,Insect communities under skyglow diffuse night-time illuminance induces spatio-temporal shifts in movement and predation
Solveig Franziska Bucher†,2023-12-18,10.1098/rstb.2022.0358,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0358,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0358?download=true,/doi/epdf/10.1098/rstb.2022.0358,The Royal Society,Artificial light at night decreases plant diversity and performance in experimental grassland communities
Simone Cesarz,2023-12-18,10.1098/rstb.2022.0366,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0366,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0366?download=true,/doi/epdf/10.1098/rstb.2022.0366,The Royal Society,Artificial light at night (ALAN) causes shifts in soil communities and functions
Svenja Tidau,2023-12-18,10.1098/rstb.2022.0363,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0363,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0363?download=true,/doi/epdf/10.1098/rstb.2022.0363,The Royal Society,Impacts of artificial light at night on the early life history of two ecosystem engineers
Salvador Bará†,2023-12-18,10.1098/rstb.2022.0352,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0352,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0352?download=true,/doi/epdf/10.1098/rstb.2022.0352,The Royal Society,Artificial light at night a global disruptor of the night-time environment
Myriam R. Hirt,2023-12-18,10.1098/rstb.2022.0351,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0351,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0351?download=true,/doi/epdf/10.1098/rstb.2022.0351,The Royal Society,Light pollution in complex ecological systems
Karin Kukkonen,2024-1-29,10.1098/rstb.2022.0423,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0423,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0423?download=true,/doi/epdf/10.1098/rstb.2022.0423,The Royal Society,Designs on consciousness literature and predictive processing
Winfried Menninghaus,2024-1-29,10.1098/rstb.2022.0424,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0424,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0424?download=true,/doi/epdf/10.1098/rstb.2022.0424,The Royal Society,Parallelisms and deviations two fundamentals of an aesthetics of poetic diction
Marianne Tiihonen,2024-1-29,10.1098/rstb.2022.0418,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0418,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0418?download=true,/doi/epdf/10.1098/rstb.2022.0418,The Royal Society,The impact of crossmodal predictions on the neural processing of aesthetic stimuli
Diana Omigie,2024-1-29,10.1098/rstb.2022.0421,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0421,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0421?download=true,/doi/epdf/10.1098/rstb.2022.0421,The Royal Society,A model of time-varying music engagement
Vincent K. M. Cheung,2024-1-29,10.1098/rstb.2022.0420,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0420,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0420?download=true,/doi/epdf/10.1098/rstb.2022.0420,The Royal Society,Cognitive and sensory expectations independently shape musical expectancy and pleasure
Ladislav Kesner,2024-1-29,10.1098/rstb.2022.0417,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0417,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0417?download=true,/doi/epdf/10.1098/rstb.2022.0417,The Royal Society,A hole in a piece of cardboard and predictive brain the incomprehension of modern art in the light of the predictive coding paradigm
Claudia Muth,2024-1-29,10.1098/rstb.2022.0416,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0416,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0416?download=true,/doi/epdf/10.1098/rstb.2022.0416,The Royal Society,Predicting instabilities an embodied perspective on unstable experiences with art and design
Axel Constant,2024-1-29,10.1098/rstb.2022.0415,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0415,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0415?download=true,/doi/epdf/10.1098/rstb.2022.0415,The Royal Society,Cultivating creativity predictive brains and the enlightened room problem
Paolo Barbieri†,2024-1-29,10.1098/rstb.2022.0413,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0413,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0413?download=true,/doi/epdf/10.1098/rstb.2022.0413,The Royal Society,The aesthetic valve how aesthetic appreciation may switch emotional states from anxiety to curiosity
Aenne A. Brielmann,2024-1-29,10.1098/rstb.2022.0414,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0414,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0414?download=true,/doi/epdf/10.1098/rstb.2022.0414,The Royal Society,Modelling individual aesthetic judgements over time
Sander Van de Cruys,2024-1-29,10.1098/rstb.2022.0411,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0411,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0411?download=true,/doi/epdf/10.1098/rstb.2022.0411,The Royal Society,Order and change in art towards an active inference account of aesthetic experience
Jacopo Frascaroli,2024-1-29,10.1098/rstb.2022.0410,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0410,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0410?download=true,/doi/epdf/10.1098/rstb.2022.0410,The Royal Society,Aesthetics and predictive processing grounds and prospects of a fruitful encounter
Dhruba Naug,2024-2-26,10.1098/rstb.2022.0495,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0495,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0495?download=true,/doi/epdf/10.1098/rstb.2022.0495,The Royal Society,Metabolic scaling as an emergent outcome of variation in metabolic rate
Lesley A. Alton,2024-2-26,10.1098/rstb.2022.0484,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0484,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0484?download=true,/doi/epdf/10.1098/rstb.2022.0484,The Royal Society,Temperature and nutrition do not interact to shape the evolution of metabolic rate
Amélie Crespel,2024-2-26,10.1098/rstb.2022.0481,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0481,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0481?download=true,/doi/epdf/10.1098/rstb.2022.0481,The Royal Society,Evolutionary relationships between metabolism and behaviour require genetic correlations
Hayley Cameron,2024-2-26,10.1098/rstb.2022.0491,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0491,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0491?download=true,/doi/epdf/10.1098/rstb.2022.0491,The Royal Society,Estimating the relationship between fitness and metabolic rate which rate should we use
Majoi N. Nascimento,2022-4-25,10.1098/rstb.2020.0498,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0498,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0498?download=true,/doi/epdf/10.1098/rstb.2020.0498,The Royal Society,Early to mid-Holocene human activity exerted gradual influences on Amazonian forest vegetation
Majoi N. Nascimento,2023-12-4,10.1098/rstb.2023.0328,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0328,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0328?download=true,/doi/epdf/10.1098/rstb.2023.0328,The Royal Society,"Correction ‘Early to Mid-Holocene human activity exerted gradual influences on Amazonian forest vegetation’ (2022), by Nascimento et al."
Victor Kang†,2023-12-4,10.1098/rstb.2022.0546,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0546,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0546?download=true,/doi/epdf/10.1098/rstb.2022.0546,The Royal Society,Three-dimensional kinematics of leaf-cutter ant mandibles not all dicondylic joints are simple hinges
Frederik Püffel,2023-12-4,10.1098/rstb.2022.0547,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0547,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0547?download=true,/doi/epdf/10.1098/rstb.2022.0547,The Royal Society,"Biomechanics of cutting sharpness, wear sensitivity and the scaling of cutting forces in leaf-cutter ant mandibles"
Myra F. Laird,2023-12-4,10.1098/rstb.2022.0550,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0550,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0550?download=true,/doi/epdf/10.1098/rstb.2022.0550,The Royal Society,Gape drives regional variation in temporalis architectural dynamics in tufted capuchins
Peishu Li,2023-12-4,10.1098/rstb.2022.0552,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0552,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0552?download=true,/doi/epdf/10.1098/rstb.2022.0552,The Royal Society,Head posture impacts mammalian hyoid position and suprahyoid muscle length implication for swallowing biomechanics
Rachel A. Olson,2023-12-4,10.1098/rstb.2022.0555,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0555,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0555?download=true,/doi/epdf/10.1098/rstb.2022.0555,The Royal Society,Characterizing tongue deformations during mastication using changes in planar components of three-dimensional angles
Olga Panagiotopoulou,2023-12-4,10.1098/rstb.2022.0549,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0549,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0549?download=true,/doi/epdf/10.1098/rstb.2022.0549,The Royal Society,Dynamic finite element modelling of the macaque mandible during a complete mastication gape cycle
Kelsey T. Stilson,2023-12-4,10.1098/rstb.2022.0548,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0548,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0548?download=true,/doi/epdf/10.1098/rstb.2022.0548,The Royal Society,Three-dimensional mandibular kinematics of mastication in the marsupial Didelphis virginiana
David Raubenheimer,2023-12-4,10.1098/rstb.2022.0545,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0545,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0545?download=true,/doi/epdf/10.1098/rstb.2022.0545,The Royal Society,Towards an integrated understanding of dietary phenotypes
Phillipa K. Beale,2023-12-4,10.1098/rstb.2022.0543,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0543,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0543?download=true,/doi/epdf/10.1098/rstb.2022.0543,The Royal Society,Warmer ambient temperatures reduce protein intake by a mammalian folivore
Christine E. Wall,2023-12-4,10.1098/rstb.2022.0553,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0553,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0553?download=true,/doi/epdf/10.1098/rstb.2022.0553,The Royal Society,Energetic costs of feeding in 12 species of small-bodied primates
Vincent Bels,2023-12-4,10.1098/rstb.2022.0542,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0542,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0542?download=true,/doi/epdf/10.1098/rstb.2022.0542,The Royal Society,Food transport in Reptilia a comparative viewpoint
Marcus Clauss,2023-12-4,10.1098/rstb.2022.0544,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0544,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0544?download=true,/doi/epdf/10.1098/rstb.2022.0544,The Royal Society,Teeth and the gastrointestinal tract in mammals when 1 + 1 = 3
Adrian Richter,2023-12-4,10.1098/rstb.2022.0556,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0556,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0556?download=true,/doi/epdf/10.1098/rstb.2022.0556,The Royal Society,The feeding apparatus of ants an overview of structure and function
Christopher J. Mayerl,2023-12-4,10.1098/rstb.2022.0554,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0554,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0554?download=true,/doi/epdf/10.1098/rstb.2022.0554,The Royal Society,"Evolution, diversification and function of the maternal–infant dyad in mammalian feeding"
Daniel Schwarz,2023-12-4,10.1098/rstb.2022.0541,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0541,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0541?download=true,/doi/epdf/10.1098/rstb.2022.0541,The Royal Society,Using salamanders as model taxa to understand vertebrate feeding constraints during the late Devonian water-to-land transition
Meghan Spence,2023-12-4,10.1098/rstb.2022.0540,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0540,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0540?download=true,/doi/epdf/10.1098/rstb.2022.0540,The Royal Society,Do salamanders chew An X-ray reconstruction of moving morphology analysis of ambystomatid intraoral feeding behaviours
Brian A. Richard,2023-12-4,10.1098/rstb.2022.0539,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0539,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0539?download=true,/doi/epdf/10.1098/rstb.2022.0539,The Royal Society,Rhythmic chew cycles with distinct fast and slow phases are ancestral to gnathostomes
Myra F. Laird,2023-12-4,10.1098/rstb.2022.0559,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0559,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0559?download=true,/doi/epdf/10.1098/rstb.2022.0559,The Royal Society,Introduction food processing and nutritional assimilation in animals
Amanda K. Pettersen,2024-2-26,10.1098/rstb.2022.0496,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0496,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0496?download=true,/doi/epdf/10.1098/rstb.2022.0496,The Royal Society,Intergenerational plasticity aligns with temperature-dependent selection on offspring metabolic rates
Lumír Gvoždík,2024-2-26,10.1098/rstb.2022.0494,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0494,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0494?download=true,/doi/epdf/10.1098/rstb.2022.0494,The Royal Society,Individual variation in thermally induced plasticity of metabolic rates ecological and evolutionary implications for a warming world
Tommy Norin,2024-2-26,10.1098/rstb.2022.0488,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0488,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0488?download=true,/doi/epdf/10.1098/rstb.2022.0488,The Royal Society,"Among-individual variation in thermal plasticity of fish metabolic rates causes profound variation in temperature-specific trait repeatability, but does not co-vary with behavioural plasticity"
Valeriya Privalova,2024-2-26,10.1098/rstb.2022.0490,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0490,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0490?download=true,/doi/epdf/10.1098/rstb.2022.0490,The Royal Society,Heat tolerance in Drosophila melanogaster is influenced by oxygen conditions and mutations in cell size control pathways
Elisa Thoral,2024-2-26,10.1098/rstb.2022.0483,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0483,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0483?download=true,/doi/epdf/10.1098/rstb.2022.0483,The Royal Society,Non-lethal sampling for assessment of mitochondrial function does not affect metabolic rate and swimming performance
Jenni M. Prokkola,2024-2-26,10.1098/rstb.2022.0482,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0482,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0482?download=true,/doi/epdf/10.1098/rstb.2022.0482,The Royal Society,Tissue-specific metabolic enzyme levels covary with whole-animal metabolic rates and life-history loci via epistatic effects
Douglas S. Glazier,2024-2-26,10.1098/rstb.2022.0489,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0489,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0489?download=true,/doi/epdf/10.1098/rstb.2022.0489,The Royal Society,Interactive effects of intrinsic and extrinsic factors on metabolic rate
Amanda K. Pettersen,2024-2-26,10.1098/rstb.2022.0498,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0498,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0498?download=true,/doi/epdf/10.1098/rstb.2022.0498,The Royal Society,Consequences of the cost of living is variation in metabolic rate evolutionarily significant
Richard A. Dixon,2024-2-26,10.1098/rstb.2023.0478,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0478,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0478?download=true,/doi/epdf/10.1098/rstb.2023.0478,The Royal Society,Guest-editing under the spotlight
Eva Vriens,2024-3-11,10.1098/rstb.2023.0035,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0035,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0035?download=true,/doi/epdf/10.1098/rstb.2023.0035,The Royal Society,"Risk, sanctions and norm change the formation and decay of social distancing norms"
Rain Wuyu Liu,2024-3-11,10.1098/rstb.2023.0036,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0036,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0036?download=true,/doi/epdf/10.1098/rstb.2023.0036,The Royal Society,Cultural influences on the effects of social norm appeals
Clara Pretus,2024-3-11,10.1098/rstb.2023.0040,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0040,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0040?download=true,/doi/epdf/10.1098/rstb.2023.0040,The Royal Society,The Misleading count an identity-based intervention to counter partisan misinformation sharing
Catherine Molho,2024-3-11,10.1098/rstb.2023.0034,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0034,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0034?download=true,/doi/epdf/10.1098/rstb.2023.0034,The Royal Society,Cross-societal variation in norm enforcement systems
Alvarez-Benjumea Amalia,2024-3-11,10.1098/rstb.2023.0030,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0030,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0030?download=true,/doi/epdf/10.1098/rstb.2023.0030,The Royal Society,Norms of prejudice political identity and polarization
Qiao-Qiao He,2024-3-11,10.1098/rstb.2023.0031,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0031,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0031?download=true,/doi/epdf/10.1098/rstb.2023.0031,The Royal Society,Jeans and language kin networks and reproductive success are associated with the adoption of outgroup norms
Sara Lowes,2024-3-11,10.1098/rstb.2023.0032,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0032,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0032?download=true,/doi/epdf/10.1098/rstb.2023.0032,The Royal Society,The slave trade and the origins of matrilineal kinship
Sven Grawunder,2022-1-3,10.1098/rstb.2020.0455,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0455,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0455?download=true,/doi/epdf/10.1098/rstb.2020.0455,The Royal Society,Chimpanzee vowel-like sounds and voice quality suggest formant space expansion through the hominoid lineage
Sven Grawunder,2023-11-20,10.1098/rstb.2023.0319,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0319,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0319?download=true,/doi/epdf/10.1098/rstb.2023.0319,The Royal Society,"Correction ‘Chimpanzee vowel-like sounds and voice quality suggest formant space expansion through the hominoid lineage’ (2021), by Grawunder et al."
Xue Zhang†,2023-11-20,10.1098/rstb.2022.0248,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0248,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0248?download=true,/doi/epdf/10.1098/rstb.2022.0248,The Royal Society,Small molecule activates citrullination through targeting PAD2
Leonard Barasa,2023-11-20,10.1098/rstb.2022.0240,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0240,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0240?download=true,/doi/epdf/10.1098/rstb.2022.0240,The Royal Society,"Protein citrullination inhibition, identification and insertion"
A. S. Rebak,2023-11-20,10.1098/rstb.2022.0237,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0237,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0237?download=true,/doi/epdf/10.1098/rstb.2022.0237,The Royal Society,Characterizing citrullination by mass spectrometry-based proteomics
Jack P. C. Williams,2023-11-20,10.1098/rstb.2022.0242,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0242,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0242?download=true,/doi/epdf/10.1098/rstb.2022.0242,The Royal Society,PADI6 What we know about the elusive fifth member of the peptidyl arginine deiminase family
Teng Xue†,2023-11-20,10.1098/rstb.2022.0246,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0246,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0246?download=true,/doi/epdf/10.1098/rstb.2022.0246,The Royal Society,Inhibiting MEK1 R189 citrullination enhances the chemosensitivity of docetaxel to multiple tumour cells
Koyo Harada,2023-11-20,10.1098/rstb.2022.0243,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0243,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0243?download=true,/doi/epdf/10.1098/rstb.2022.0243,The Royal Society,Citrullination and the protein code crosstalk between post-translational modifications in cancer
Indira Neeli,2023-11-20,10.1098/rstb.2022.0247,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0247,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0247?download=true,/doi/epdf/10.1098/rstb.2022.0247,The Royal Society,Neutrophil attachment via Mac-1 (αMβ2; CD11bCD18; CR3) integrins induces PAD4 deimination of profilin and histone H3
Caroline P. Martens,2023-11-20,10.1098/rstb.2023.0042,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0042,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0042?download=true,/doi/epdf/10.1098/rstb.2023.0042,The Royal Society,Peptidylarginine deiminase 4 and ADAMTS13 activity in Staphylococcus aureus bacteraemia
Cynthia de Bont†,2023-11-20,10.1098/rstb.2022.0249,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0249,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0249?download=true,/doi/epdf/10.1098/rstb.2022.0249,The Royal Society,Citrulline is not a major determinant of autoantibody reactivity to neutrophil extracellular traps
Mekha A. Thomas,2023-11-20,10.1098/rstb.2022.0477,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0477,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0477?download=true,/doi/epdf/10.1098/rstb.2022.0477,The Royal Society,"An unbiased proteomic analysis of PAD4 in human monocytes novel substrates, binding partners and subcellular localizations"
Mohammad Aslam Saifi,2023-11-20,10.1098/rstb.2022.0244,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0244,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0244?download=true,/doi/epdf/10.1098/rstb.2022.0244,The Royal Society,Citrullination of matrisomal proteins in health and diseases
Stijn Van Bruggen,2023-11-20,10.1098/rstb.2022.0475,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0475,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0475?download=true,/doi/epdf/10.1098/rstb.2022.0475,The Royal Society,Neutrophil peptidylarginine deiminase 4 is essential for detrimental age-related cardiac remodelling and dysfunction in mice
Anup Kumar Singh†,2023-11-20,10.1098/rstb.2022.0236,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0236,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0236?download=true,/doi/epdf/10.1098/rstb.2022.0236,The Royal Society,Transcriptomic analysis of PADI4 target genes during multi-lineage differentiation of embryonic stem cells
Marie-Claire Méchin,2023-11-20,10.1098/rstb.2022.0245,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0245,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0245?download=true,/doi/epdf/10.1098/rstb.2022.0245,The Royal Society,Deimination in epidermal barrier and hair formation
Kim Vikhe Patil,2023-11-20,10.1098/rstb.2022.0451,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0451,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0451?download=true,/doi/epdf/10.1098/rstb.2022.0451,The Royal Society,Co-expression of PADI isoforms during progenitor differentiation enables functional diversity
Maria A. Christophorou,2023-11-20,10.1098/rstb.2022.0235,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0235,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0235?download=true,/doi/epdf/10.1098/rstb.2022.0235,The Royal Society,Citrullination new tricks for an old mod
Ana Macanovic,2024-3-11,10.1098/rstb.2023.0029,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0029,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0029?download=true,/doi/epdf/10.1098/rstb.2023.0029,The Royal Society,Signals of belonging emergence of signalling norms as facilitators of trust and parochial cooperation
Andrea Baronchelli,2024-3-11,10.1098/rstb.2023.0028,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0028,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0028?download=true,/doi/epdf/10.1098/rstb.2023.0028,The Royal Society,Shaping new norms for AI
Stylianos Syropoulos,2024-3-11,10.1098/rstb.2023.0038,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0038,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0038?download=true,/doi/epdf/10.1098/rstb.2023.0038,The Royal Society,The expressive function of public policy renewable energy mandates signal social norms
Jinyi Kuang,2024-3-11,10.1098/rstb.2023.0037,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0037,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0037?download=true,/doi/epdf/10.1098/rstb.2023.0037,The Royal Society,Language matters how normative expressions shape norm perception and affect norm compliance
Kristin Andrews,2024-3-11,10.1098/rstb.2023.0026,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0026,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0026?download=true,/doi/epdf/10.1098/rstb.2023.0026,The Royal Society,Human and nonhuman norms a dimensional framework
Sergey Gavrilets,2024-3-11,10.1098/rstb.2023.0027,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0027,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0027?download=true,/doi/epdf/10.1098/rstb.2023.0027,The Royal Society,Modelling social norms an integration of the norm-utility approach with beliefs dynamics
