William John Cooper Lawrence,1939-07-24,10.1098/rstb.1939.0006,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1939.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1939.0006?download=true,/doi/epdf/10.1098/rstb.1939.0006,The Royal SocietyLondon,"The distribution of anthocyanins in flowers, fruits and leaves"
Vivian Ernest Fuchs,1939-01-26,10.1098/rstb.1939.0001,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1939.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1939.0001?download=true,/doi/epdf/10.1098/rstb.1939.0001,The Royal SocietyLondon,"The geological history of the Lake Rudolf Basin, Kenya colony"
Harry Godwin,1938-12-12,10.1098/rstb.1938.0006,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1938.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1938.0006?download=true,/doi/epdf/10.1098/rstb.1938.0006,The Royal SocietyLondon,"Studies of the post-glacial history of British vegetation I. Origin and stratigraphy of Fenland deposits near Wooldwalton, Hunts II. Origin and stratigraphy of deposits in southern Fenland"
Irene Manton,1939-07-28,10.1098/rstb.1939.0007,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1939.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1939.0007?download=true,/doi/epdf/10.1098/rstb.1939.0007,The Royal SocietyLondon,Evidence on spiral structure and chromosome pairing in osmunda regalis L
Maurice Yonge,1939-08-09,10.1098/rstb.1939.0005,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1939.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1939.0005?download=true,/doi/epdf/10.1098/rstb.1939.0005,The Royal SocietyLondon,The protobranchiate mollusca; a functional interpretation of their structure and evolution
D. C. Lloyd,1938-12-12,10.1098/rstb.1938.0005,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1938.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1938.0005?download=true,/doi/epdf/10.1098/rstb.1938.0005,The Royal SocietyLondon,A study of some factors governing the choice of hosts and distribution of progeny by the Chalcid Ooendrytus Kuvanae Howard
H. Metten,1939-12-22,10.1098/rstb.1939.0008,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1939.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1939.0008?download=true,/doi/epdf/10.1098/rstb.1939.0008,The Royal SocietyLondon,Studies on the reproduction of the dogfish
Redcliffe Nathan Salaman,1938-09-30,10.1098/rstb.1938.0004,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1938.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1938.0004?download=true,/doi/epdf/10.1098/rstb.1938.0004,The Royal SocietyLondon,The potato virus X Its strains and reactions
Harry Godwin,1940-02-13,10.1098/rstb.1940.0001,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1940.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1940.0001?download=true,/doi/epdf/10.1098/rstb.1940.0001,The Royal SocietyLondon,Studies of the post-glacial history of British vegetation - III. Fenland polen diagrams - IV. Post-glacial changes of relative land- and sea-level in the English Fenland
Ole H Petersen,2005-5-7,rstb20051776,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2005.1776,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2005.1776?download=true,/doi/epdf/10.1098/rstb.2005.1776,The Royal SocietyLondon,Introduction reactive oxygen species in health and disease
K. F. Armstrong,2005-12-29,10.1098/rstb.2005.2001,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2005.2001,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2005.2001?download=true,/doi/epdf/10.1098/rstb.2005.2001,The Royal Society,"Correction for Armstrong and Ball, DNA barcodes for biosecurity invasive species identification"
Mark W. Chase,2016-4-5,10.1098/rstb.2015.0063,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0063,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0063?download=true,/doi/epdf/10.1098/rstb.2015.0063,The Royal Society,Correction to ‘Land plants and DNA barcodes short-term and long-term goals’
S. A. Price,2016-4-5,10.1098/rstb.2015.0228,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0228,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0228?download=true,/doi/epdf/10.1098/rstb.2015.0228,The Royal Society,A promising future for integrative biodiversity research an increased role of scale-dependency and functional biology
Charles R. Marshall,2016-4-5,10.1098/rstb.2015.0217,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0217,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0217?download=true,/doi/epdf/10.1098/rstb.2015.0217,The Royal Society,The uncertain role of diversity dependence in species diversification and the need to incorporate time-varying carrying capacities
Thomas H. G. Ezard,2016-4-5,10.1098/rstb.2015.0216,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0216,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0216?download=true,/doi/epdf/10.1098/rstb.2015.0216,The Royal Society,The challenges to inferring the regulators of biodiversity in deep time
Jostein Starrfelt,2016-4-5,10.1098/rstb.2015.0219,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0219,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0219?download=true,/doi/epdf/10.1098/rstb.2015.0219,The Royal Society,How many dinosaur species were there Fossil bias and true richness estimated using a Poisson sampling model
Daniele Silvestro,2016-4-5,10.1098/rstb.2015.0225,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0225,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0225?download=true,/doi/epdf/10.1098/rstb.2015.0225,The Royal Society,"Fossil biogeography a new model to infer dispersal, extinction and sampling from palaeontological data"
Clive N. Trueman,2016-4-5,10.1098/rstb.2015.0223,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0223,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0223?download=true,/doi/epdf/10.1098/rstb.2015.0223,The Royal Society,Ecogeochemistry potential in deep time biodiversity illustrated using a modern deep-water case study
Allison Y. Hsiang,2016-4-5,10.1098/rstb.2015.0227,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0227,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0227?download=true,/doi/epdf/10.1098/rstb.2015.0227,The Royal Society,Towards a morphological metric of assemblage dynamics in the fossil record a test case using planktonic foraminifera
Fabricio Villalobos,2016-4-5,10.1098/rstb.2015.0220,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0220,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0220?download=true,/doi/epdf/10.1098/rstb.2015.0220,The Royal Society,Phylogenetic fields through time temporal dynamics of geographical co-occurrence and phylogenetic structure within species ranges
Daniel W. Bayless,2016-2-19,10.1098/rstb.2015.0109,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0109,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0109?download=true,/doi/epdf/10.1098/rstb.2015.0109,The Royal Society,Genetic dissection of neural circuits underlying sexually dimorphic social behaviours
John Pickett,2016-2-5,10.1098/rstb.2015.0470,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0470,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0470?download=true,/doi/epdf/10.1098/rstb.2015.0470,The Royal Society,Comments from the new Editor
Linda Partridge,2016-2-5,10.1098/rstb.2015.0471,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0471,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0471?download=true,/doi/epdf/10.1098/rstb.2015.0471,The Royal Society,Comments from the departing Editor
Gerald S. Wilkinson,2016-2-5,10.1098/rstb.2015.0095,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0095,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0095?download=true,/doi/epdf/10.1098/rstb.2015.0095,The Royal Society,Non-kin cooperation in bats
Adam B. Barrett,2016-2-5,10.1098/rstb.2014.0198,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0198,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0198?download=true,/doi/epdf/10.1098/rstb.2014.0198,The Royal Society,"A comment on Tononi & Koch (2015) ‘Consciousness here, there and everywhere’"
Simon T. Powers,2016-2-5,10.1098/rstb.2015.0098,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0098,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0098?download=true,/doi/epdf/10.1098/rstb.2015.0098,The Royal Society,How institutions shaped the last major evolutionary transition to large-scale human societies
Linda Partridge,2015-4-19,10.1098/rstb.2014.0380,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0380,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0380?download=true,/doi/epdf/10.1098/rstb.2014.0380,The Royal Society,Celebrating 350 years of Philosophical Transactions life sciences papers
Johan Hyllner,2015-10-19,10.1098/rstb.2015.0320,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0320,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0320?download=true,/doi/epdf/10.1098/rstb.2015.0320,The Royal Society,Cells from Robert Hooke to cell therapy—a 350 year journey
John N. Wood,2015-4-19,10.1098/rstb.2014.0317,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0317,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0317?download=true,/doi/epdf/10.1098/rstb.2014.0317,The Royal Society,From plant extract to molecular panacea a commentary on Stone (1763) ‘An account of the success of the bark of the willow in the cure of the agues’
D. J. Willshaw,2015-4-19,10.1098/rstb.2014.0383,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0383,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0383?download=true,/doi/epdf/10.1098/rstb.2014.0383,The Royal Society,"Memory, modelling and Marr a commentary on Marr (1971) ‘Simple memory a theory of archicortex’"
Katharine Dibb,2015-4-19,10.1098/rstb.2014.0316,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0316,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0316?download=true,/doi/epdf/10.1098/rstb.2014.0316,The Royal Society,A model model a commentary on DiFrancesco and Noble (1985) ‘A model of cardiac electrical activity incorporating ionic pumps and concentration changes’
Emily Woodhouse,2015-11-5,10.1098/rstb.2015.0103,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0103,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0103?download=true,/doi/epdf/10.1098/rstb.2015.0103,The Royal Society,Guiding principles for evaluating the impacts of conservation interventions on human well-being
Ernest William MacBride,1938-05-18,10.1098/rstb.1938.0003,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1938.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1938.0003?download=true,/doi/epdf/10.1098/rstb.1938.0003,The Royal SocietyLondon,"Two new Echinoidea, Aulechinus and Ectinechinus, and an adult plated holothurian, Eothuria, from the Upper Ordovician of Girvan, Scotland"
Francis Rex Parrington,1940-06-25,10.1098/rstb.1940.0002,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1940.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1940.0002?download=true,/doi/epdf/10.1098/rstb.1940.0002,The Royal SocietyLondon,On the evolution of the mammalian palate
Ole H Petersen,2005-5-7,rstb20051776,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2005.1776,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2005.1776?download=true,/doi/epdf/10.1098/rstb.2005.1776,The Royal SocietyLondon,Introduction reactive oxygen species in health and disease
K. F. Armstrong,2005-12-29,10.1098/rstb.2005.2001,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2005.2001,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2005.2001?download=true,/doi/epdf/10.1098/rstb.2005.2001,The Royal Society,"Correction for Armstrong and Ball, DNA barcodes for biosecurity invasive species identification"
Mark W. Chase,2016-4-5,10.1098/rstb.2015.0063,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0063,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0063?download=true,/doi/epdf/10.1098/rstb.2015.0063,The Royal Society,Correction to ‘Land plants and DNA barcodes short-term and long-term goals’
S. A. Price,2016-4-5,10.1098/rstb.2015.0228,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0228,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0228?download=true,/doi/epdf/10.1098/rstb.2015.0228,The Royal Society,A promising future for integrative biodiversity research an increased role of scale-dependency and functional biology
Charles R. Marshall,2016-4-5,10.1098/rstb.2015.0217,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0217,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0217?download=true,/doi/epdf/10.1098/rstb.2015.0217,The Royal Society,The uncertain role of diversity dependence in species diversification and the need to incorporate time-varying carrying capacities
Thomas H. G. Ezard,2016-4-5,10.1098/rstb.2015.0216,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0216,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0216?download=true,/doi/epdf/10.1098/rstb.2015.0216,The Royal Society,The challenges to inferring the regulators of biodiversity in deep time
Jostein Starrfelt,2016-4-5,10.1098/rstb.2015.0219,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0219,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0219?download=true,/doi/epdf/10.1098/rstb.2015.0219,The Royal Society,How many dinosaur species were there Fossil bias and true richness estimated using a Poisson sampling model
Daniele Silvestro,2016-4-5,10.1098/rstb.2015.0225,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0225,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0225?download=true,/doi/epdf/10.1098/rstb.2015.0225,The Royal Society,"Fossil biogeography a new model to infer dispersal, extinction and sampling from palaeontological data"
Clive N. Trueman,2016-4-5,10.1098/rstb.2015.0223,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0223,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0223?download=true,/doi/epdf/10.1098/rstb.2015.0223,The Royal Society,Ecogeochemistry potential in deep time biodiversity illustrated using a modern deep-water case study
Allison Y. Hsiang,2016-4-5,10.1098/rstb.2015.0227,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0227,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0227?download=true,/doi/epdf/10.1098/rstb.2015.0227,The Royal Society,Towards a morphological metric of assemblage dynamics in the fossil record a test case using planktonic foraminifera
Fabricio Villalobos,2016-4-5,10.1098/rstb.2015.0220,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0220,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0220?download=true,/doi/epdf/10.1098/rstb.2015.0220,The Royal Society,Phylogenetic fields through time temporal dynamics of geographical co-occurrence and phylogenetic structure within species ranges
Daniel W. Bayless,2016-2-19,10.1098/rstb.2015.0109,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0109,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0109?download=true,/doi/epdf/10.1098/rstb.2015.0109,The Royal Society,Genetic dissection of neural circuits underlying sexually dimorphic social behaviours
John Pickett,2016-2-5,10.1098/rstb.2015.0470,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0470,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0470?download=true,/doi/epdf/10.1098/rstb.2015.0470,The Royal Society,Comments from the new Editor
Linda Partridge,2016-2-5,10.1098/rstb.2015.0471,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0471,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0471?download=true,/doi/epdf/10.1098/rstb.2015.0471,The Royal Society,Comments from the departing Editor
Gerald S. Wilkinson,2016-2-5,10.1098/rstb.2015.0095,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0095,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0095?download=true,/doi/epdf/10.1098/rstb.2015.0095,The Royal Society,Non-kin cooperation in bats
Adam B. Barrett,2016-2-5,10.1098/rstb.2014.0198,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0198,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0198?download=true,/doi/epdf/10.1098/rstb.2014.0198,The Royal Society,"A comment on Tononi & Koch (2015) ‘Consciousness here, there and everywhere’"
Simon T. Powers,2016-2-5,10.1098/rstb.2015.0098,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0098,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0098?download=true,/doi/epdf/10.1098/rstb.2015.0098,The Royal Society,How institutions shaped the last major evolutionary transition to large-scale human societies
Linda Partridge,2015-4-19,10.1098/rstb.2014.0380,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0380,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0380?download=true,/doi/epdf/10.1098/rstb.2014.0380,The Royal Society,Celebrating 350 years of Philosophical Transactions life sciences papers
Johan Hyllner,2015-10-19,10.1098/rstb.2015.0320,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0320,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0320?download=true,/doi/epdf/10.1098/rstb.2015.0320,The Royal Society,Cells from Robert Hooke to cell therapy—a 350 year journey
John N. Wood,2015-4-19,10.1098/rstb.2014.0317,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0317,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0317?download=true,/doi/epdf/10.1098/rstb.2014.0317,The Royal Society,From plant extract to molecular panacea a commentary on Stone (1763) ‘An account of the success of the bark of the willow in the cure of the agues’
D. J. Willshaw,2015-4-19,10.1098/rstb.2014.0383,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0383,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0383?download=true,/doi/epdf/10.1098/rstb.2014.0383,The Royal Society,"Memory, modelling and Marr a commentary on Marr (1971) ‘Simple memory a theory of archicortex’"
Katharine Dibb,2015-4-19,10.1098/rstb.2014.0316,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0316,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0316?download=true,/doi/epdf/10.1098/rstb.2014.0316,The Royal Society,A model model a commentary on DiFrancesco and Noble (1985) ‘A model of cardiac electrical activity incorporating ionic pumps and concentration changes’
Christopher B. Wilson,2015-11-5,10.1098/rstb.2015.0347,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0347,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0347?download=true,/doi/epdf/10.1098/rstb.2015.0347,The Royal Society,"A reply to DeVico, Lewis & Gallo (2015)"
Anthony L. DeVico,2015-11-5,10.1098/rstb.2015.0199,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0199,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0199?download=true,/doi/epdf/10.1098/rstb.2015.0199,The Royal Society,Modulating the durability of anti-HIV gp120 antibody responses after vaccination a comment on Wilson & Karp (2015)
Luke Glowacki,2015-12-5,10.1098/rstb.2015.0010,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0010?download=true,/doi/epdf/10.1098/rstb.2015.0010,The Royal Society,Leadership solves collective action problems in small-scale societies
Joseph Henrich,2015-12-5,10.1098/rstb.2015.0013,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0013,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0013?download=true,/doi/epdf/10.1098/rstb.2015.0013,The Royal Society,The Big Man Mechanism how prestige fosters cooperation and creates prosocial leaders
Zareen Bharucha,2010-9-27,10.1098/rstb.2010.0123,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0123,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0123?download=true,/doi/epdf/10.1098/rstb.2010.0123,The Royal Society,The roles and values of wild foods in agricultural systems
Sophie Hawkesworth,2010-9-27,10.1098/rstb.2010.0122,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0122,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0122?download=true,/doi/epdf/10.1098/rstb.2010.0122,The Royal Society,Feeding the world healthily the challenge of measuring the effects of agriculture on health
Elizabeth Nicholson,2014-1-5,10.1098/rstb.2013.0133,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2013.0133,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2013.0133?download=true,/doi/epdf/10.1098/rstb.2013.0133,The Royal Society,"Long-term potentiation in hippocampal oriens interneurons postsynaptic induction, presynaptic expression and evaluation of candidate retrograde factors"
none,2011-2-12,10.1098/rstb.2010.0382,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0382,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0382?download=true,/doi/epdf/10.1098/rstb.2010.0382,The Royal Society,"Theme issue ‘Cultural and linguistic diversity evolutionary approaches’ compiled and edited by James Steele, Peter Jordan and Ethan Cochrane"
Dorothy V. M. Bishop,2014-1-19,10.1098/rstb.2012.0403,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0403,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0403?download=true,/doi/epdf/10.1098/rstb.2012.0403,The Royal Society,When words fail us insights into language processing from developmental and acquired disorders
Gert Westermann,2014-1-19,10.1098/rstb.2012.0391,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0391,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0391?download=true,/doi/epdf/10.1098/rstb.2012.0391,The Royal Society,From perceptual to language-mediated categorization
Dorothy V. M. Bishop,2014-1-19,10.1098/rstb.2012.0401,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0401,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0401?download=true,/doi/epdf/10.1098/rstb.2012.0401,The Royal Society,Problems with tense marking in children with specific language impairment not how but when
A. Jeewajee,2014-2-5,10.1098/rstb.2012.0532,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0532,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0532?download=true,/doi/epdf/10.1098/rstb.2012.0532,The Royal Society,Theta phase precession of grid and place cell firing in open environments
Sorinel A. Oprisan,2014-3-5,10.1098/rstb.2012.0459,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0459,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0459?download=true,/doi/epdf/10.1098/rstb.2012.0459,The Royal Society,What is all the noise about in interval timing
Stefano Panzeri,2014-3-5,10.1098/rstb.2012.0467,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0467,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0467?download=true,/doi/epdf/10.1098/rstb.2012.0467,The Royal Society,Reading spike timing without a clock intrinsic decoding of spike trains
Mustafa B. A. Djamgoz,2014-3-19,10.1098/rstb.2013.0092,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2013.0092,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2013.0092?download=true,/doi/epdf/10.1098/rstb.2013.0092,The Royal Society,Ion transport and cancer from initiation to metastasis
Anubhuti Goel,2014-3-5,10.1098/rstb.2012.0460,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0460,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0460?download=true,/doi/epdf/10.1098/rstb.2012.0460,The Royal Society,Timing as an intrinsic property of neural networks evidence from in vivo and in vitro experiments
E. Oosterwijk,2014-3-19,10.1098/rstb.2013.0107,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2013.0107,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2013.0107?download=true,/doi/epdf/10.1098/rstb.2013.0107,The Royal Society,Targeting ion transport in cancer
Else K. Hoffmann,2014-3-19,10.1098/rstb.2013.0109,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2013.0109,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2013.0109?download=true,/doi/epdf/10.1098/rstb.2013.0109,The Royal Society,Ion channels and transporters in the development of drug resistance in cancer cells
G. M. Poppy,2014-4-5,10.1098/rstb.2012.0272,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0272,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0272?download=true,/doi/epdf/10.1098/rstb.2012.0272,The Royal Society,Achieving food and environmental security new approaches to close the gap
G. M. Poppy,2014-4-5,10.1098/rstb.2012.0288,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0288,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0288?download=true,/doi/epdf/10.1098/rstb.2012.0288,The Royal Society,Food security in a perfect storm using the ecosystem services framework to increase understanding
Nathalie Pettorelli,2014-5-26,10.1098/rstb.2013.0190,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2013.0190,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2013.0190?download=true,/doi/epdf/10.1098/rstb.2013.0190,The Royal Society,"Satellite remote sensing, biodiversity research and conservation of the future"
Mark A. Hurley,2014-5-26,10.1098/rstb.2013.0196,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2013.0196,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2013.0196?download=true,/doi/epdf/10.1098/rstb.2013.0196,The Royal Society,Functional analysis of Normalized Difference Vegetation Index curves reveals overwinter mule deer survival is driven by both spring and autumn phenology
Werner X. Schneider,2013-10-19,10.1098/rstb.2013.0060,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2013.0060,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2013.0060?download=true,/doi/epdf/10.1098/rstb.2013.0060,The Royal Society,Selective visual processing across competition episodes a theory of task-driven visual attention and working memory
Johanna Eklund,2011-9-27,10.1098/rstb.2011.0114,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0114,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0114?download=true,/doi/epdf/10.1098/rstb.2011.0114,The Royal Society,Governance factors in the identification of global conservation priorities for mammals
Emily Woodhouse,2015-11-5,10.1098/rstb.2015.0103,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0103,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0103?download=true,/doi/epdf/10.1098/rstb.2015.0103,The Royal Society,Guiding principles for evaluating the impacts of conservation interventions on human well-being
Christopher B. Wilson,2015-11-5,10.1098/rstb.2015.0347,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0347,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0347?download=true,/doi/epdf/10.1098/rstb.2015.0347,The Royal Society,"A reply to DeVico, Lewis & Gallo (2015)"
Anthony L. DeVico,2015-11-5,10.1098/rstb.2015.0199,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0199,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0199?download=true,/doi/epdf/10.1098/rstb.2015.0199,The Royal Society,Modulating the durability of anti-HIV gp120 antibody responses after vaccination a comment on Wilson & Karp (2015)
