Year,Collocate,MI Score,Context,File,Directory,Context_Year
1819,these,4.8,discharged. From these facts I have been,rstl_1826_0028.txt,txt_rstl,1826.0
1819,these,4.8,interpretation of these facts and statements will,rstl_1826_0015.txt,txt_rstl,1826.0
1819,these,4.8,to redness. These facts establish the peculiarity,rstl_1826_0015.txt,txt_rstl,1826.0
1819,these,4.8,kingdom ? These facts offer an obvious,rstl_1826_0007.txt,txt_rstl,1826.0
1819,these,4.8,- These general facts have been known,rstl_1827_0027.txt,txt_rstl,1827.0
1819,these,4.8,chromic acid. These facts being understood and,rstl_1827_0018.txt,txt_rstl,1827.0
1819,these,4.8,chromium. ' These facts seemed to show,rstl_1827_0018.txt,txt_rstl,1827.0
1819,these,4.8,important ingredient. These facts strikingly coincide with,rstl_1827_0015.txt,txt_rstl,1827.0
1819,these,4.8,horizon ; these facts indicated the great,rstl_1828_0015.txt,txt_rstl,1828.0
1819,some,3.81,some of the facts in question may,rstl_1819_0014.txt,txt_rstl,1819.0
1819,some,3.81,"had observed some facts of nearly equalinterest,",rstl_1821_0004.txt,txt_rstl,1821.0
1819,some,3.81,some very interesting facts to be observed,rstl_1822_0021.txt,txt_rstl,1822.0
1819,some,3.81,importance of the facts may give some,rstl_1823_0023.txt,txt_rstl,1823.0
1819,some,3.81,"ascertaining some other facts respecting steel, which",rstl_1824_0021.txt,txt_rstl,1824.0
1819,some,3.81,XI. Some curious facts respecting the Walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1819,some,3.81,con- some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1819,some,3.81,238. Some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1819,some,3.81,shown. Some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1819,some,3.81,eliciting some new facts illustrative of 80,rstl_1825_0015.txt,txt_rstl,1825.0
1819,have,3.39,- These general facts have been known,rstl_1827_0027.txt,txt_rstl,1827.0
1819,have,3.39,that all the facts I have stated,rstl_1827_0021.txt,txt_rstl,1827.0
1819,have,3.39,also tate the facts which I have,rstl_1827_0018.txt,txt_rstl,1827.0
1819,have,3.39,coneclusions from such facts as T have,rstl_1828_0019.txt,txt_rstl,1828.0
1819,have,3.39,"have inferred, from facts there stated, that",rstl_1828_0018.txt,txt_rstl,1828.0
1820,curious,7.76,observed several curious facts which 1 thought,rstl_1820_0020.txt,txt_rstl,1820.0
1820,curious,7.76,the most curious facts respecting muscular motion,rstl_1823_0001.txt,txt_rstl,1823.0
1820,curious,7.76,XI. Some curious facts respecting the Walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,curious,7.76,page. 5ome curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,curious,7.76,con- some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,curious,7.76,238. Some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,curious,7.76,shown. Some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,curious,7.76,recorded; many curious facts corroborative of that,rstl_1825_0015.txt,txt_rstl,1825.0
1820,curious,7.76,"preliminary and curious facts just detailed, con-",rstl_1825_0015.txt,txt_rstl,1825.0
1820,respecting,7.3,the most curious facts respecting muscular motion,rstl_1823_0001.txt,txt_rstl,1823.0
1820,respecting,7.3,"offer any new facts respecting these worms,",rstl_1823_0001.txt,txt_rstl,1823.0
1820,respecting,7.3,"ascertaining some other facts respecting steel, which",rstl_1824_0021.txt,txt_rstl,1824.0
1820,respecting,7.3,XI. Some curious facts respecting the Walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,respecting,7.3,page. 5ome curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,respecting,7.3,con- some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,respecting,7.3,238. Some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,respecting,7.3,shown. Some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,respecting,7.3,Society these new facts respecting pearls at,rstl_1826_0028.txt,txt_rstl,1826.0
1820,new,5.85,on the new facts dis- covered by,rstl_1821_0030.txt,txt_rstl,1821.0
1820,new,5.85,"ensured by new facts and experiments, which",rstl_1823_0015.txt,txt_rstl,1823.0
1820,new,5.85,"offer any new facts respecting these worms,",rstl_1823_0001.txt,txt_rstl,1823.0
1820,new,5.85,and the new facts almost con- vert,rstl_1825_0023.txt,txt_rstl,1825.0
1820,new,5.85,eliciting some new facts illustrative of 80,rstl_1825_0015.txt,txt_rstl,1825.0
1820,new,5.85,Society these new facts respecting pearls at,rstl_1826_0028.txt,txt_rstl,1826.0
1820,new,5.85,"had some new facts to state, which",rstl_1829_0024.txt,txt_rstl,1829.0
1820,many,5.58,80 many important facts connected with the,rstl_1820_0012.txt,txt_rstl,1820.0
1820,many,5.58,There are many facts recorded in the,rstl_1821_0003.txt,txt_rstl,1821.0
1820,many,5.58,experiments. Many singular facts have occurred in,rstl_1824_0015.txt,txt_rstl,1824.0
1820,many,5.58,"aware how many facts commonly remain disregarded,",rstl_1824_0013.txt,txt_rstl,1824.0
1820,many,5.58,have ascertained many facts which I think,rstl_1824_0009.txt,txt_rstl,1824.0
1820,many,5.58,ceased. Many analogous facts have been observed,rstl_1825_0007.txt,txt_rstl,1825.0
1820,many,5.58,recorded; many curious facts corroborative of that,rstl_1825_0015.txt,txt_rstl,1825.0
1820,many,5.58,appear from many facts I am about,rstl_1829_0024.txt,txt_rstl,1829.0
1820,following,5.14,"organ, the following facts have been ascertained",rstl_1821_0006.txt,txt_rstl,1821.0
1820,following,5.14,Society the following facts re- specting the,rstl_1822_0019.txt,txt_rstl,1822.0
1820,following,5.14,as the following facts seem to prove.,rstl_1823_0015.txt,txt_rstl,1823.0
1820,following,5.14,way the following facts were determined. 15t.,rstl_1824_0018.txt,txt_rstl,1824.0
1820,following,5.14,ascertained the following facts : 1. Commencing,rstl_1825_0002.txt,txt_rstl,1825.0
1820,following,5.14,207 two following facts attest- in the,rstl_1825_0012.txt,txt_rstl,1825.0
1820,following,5.14,from the following facts : 15t. When,rstl_1826_0017.txt,txt_rstl,1826.0
1820,following,5.14,"arranged, the following facts will be observed.",rstl_1827_0016.txt,txt_rstl,1827.0
1820,following,5.14,and the following facts will be observed.,rstl_1827_0016.txt,txt_rstl,1827.0
1820,following,5.14,but the following facts prove in my,rstl_1828_0021.txt,txt_rstl,1828.0
1820,following,5.14,"by the following facts to believe, that",rstl_1828_0018.txt,txt_rstl,1828.0
1820,following,5.14,these classes of facts the following conclusions,rstl_1829_0020.txt,txt_rstl,1829.0
1820,these,4.73,placid From these facts we are entitled,rstl_1821_0029.txt,txt_rstl,1821.0
1820,these,4.73,sician must these facts be important ;,rstl_1821_0029.txt,txt_rstl,1821.0
1820,these,4.73,evident from these facts that the a&riform,rstl_1821_0014.txt,txt_rstl,1821.0
1820,these,4.73,"these observations, the facts that might be",rstl_1823_0026.txt,txt_rstl,1823.0
1820,these,4.73,"of sensibility. These facts are so strong,",rstl_1823_0023.txt,txt_rstl,1823.0
1820,these,4.73,"of these two facts ; first, that",rstl_1823_0023.txt,txt_rstl,1823.0
1820,these,4.73,that these general facts of the condensation,rstl_1823_0020.txt,txt_rstl,1823.0
1820,these,4.73,"offer any new facts respecting these worms,",rstl_1823_0001.txt,txt_rstl,1823.0
1820,these,4.73,"Comparing these naked facts together, the first",rstl_1824_0028.txt,txt_rstl,1824.0
1820,these,4.73,rapid - combustion.* Facts analogous to these,rstl_1824_0018.txt,txt_rstl,1824.0
1820,these,4.73,carbonic oxide. These facts show that at,rstl_1824_0018.txt,txt_rstl,1824.0
1820,these,4.73,"singular preparations, These facts will be duly",rstl_1825_0015.txt,txt_rstl,1825.0
1820,these,4.73,conditions. All these facts bear upon- the,rstl_1826_0031.txt,txt_rstl,1826.0
1820,these,4.73,Society these new facts respecting pearls at,rstl_1826_0028.txt,txt_rstl,1826.0
1820,these,4.73,discharged. From these facts I have been,rstl_1826_0028.txt,txt_rstl,1826.0
1820,these,4.73,interpretation of these facts and statements will,rstl_1826_0015.txt,txt_rstl,1826.0
1820,these,4.73,to redness. These facts establish the peculiarity,rstl_1826_0015.txt,txt_rstl,1826.0
1820,these,4.73,kingdom ? These facts offer an obvious,rstl_1826_0007.txt,txt_rstl,1826.0
1820,these,4.73,- These general facts have been known,rstl_1827_0027.txt,txt_rstl,1827.0
1820,these,4.73,chromic acid. These facts being understood and,rstl_1827_0018.txt,txt_rstl,1827.0
1820,these,4.73,chromium. ' These facts seemed to show,rstl_1827_0018.txt,txt_rstl,1827.0
1820,these,4.73,important ingredient. These facts strikingly coincide with,rstl_1827_0015.txt,txt_rstl,1827.0
1820,these,4.73,horizon ; these facts indicated the great,rstl_1828_0015.txt,txt_rstl,1828.0
1820,these,4.73,"the countenance. These facts are 80 distinct,",rstl_1829_0029.txt,txt_rstl,1829.0
1820,these,4.73,'cheek*. ? These facts close the evidence,rstl_1829_0029.txt,txt_rstl,1829.0
1820,these,4.73,in which these facts were determined. 'The,rstl_1829_0014.txt,txt_rstl,1829.0
1820,these,4.73,these classes of facts the following conclusions,rstl_1829_0020.txt,txt_rstl,1829.0
1820,some,3.95,"had observed some facts of nearly equalinterest,",rstl_1821_0004.txt,txt_rstl,1821.0
1820,some,3.95,some very interesting facts to be observed,rstl_1822_0021.txt,txt_rstl,1822.0
1820,some,3.95,importance of the facts may give some,rstl_1823_0023.txt,txt_rstl,1823.0
1820,some,3.95,"ascertaining some other facts respecting steel, which",rstl_1824_0021.txt,txt_rstl,1824.0
1820,some,3.95,XI. Some curious facts respecting the Walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,some,3.95,con- some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,some,3.95,238. Some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,some,3.95,shown. Some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1820,some,3.95,eliciting some new facts illustrative of 80,rstl_1825_0015.txt,txt_rstl,1825.0
1820,some,3.95,"had some new facts to state, which",rstl_1829_0024.txt,txt_rstl,1829.0
1820,some,3.95,countenanced by some facts which will presently,rstl_1829_0020.txt,txt_rstl,1829.0
1820,have,3.42,on which the facts that have been,rstl_1820_0012.txt,txt_rstl,1820.0
1820,have,3.42,carbonic acid. The facts which have been,rstl_1821_0014.txt,txt_rstl,1821.0
1820,have,3.42,"organ, the following facts have been ascertained",rstl_1821_0006.txt,txt_rstl,1821.0
1820,have,3.42,"from it. The facts I have collected,",rstl_1822_0017.txt,txt_rstl,1822.0
1820,have,3.42,the detail of facts we have been,rstl_1822_0017.txt,txt_rstl,1822.0
1820,have,3.42,: but the facts we have seen,rstl_1823_0008.txt,txt_rstl,1823.0
1820,have,3.42,hot. From the facts which have been,rstl_1824_0018.txt,txt_rstl,1824.0
1820,have,3.42,by examining the facts that have been,rstl_1824_0018.txt,txt_rstl,1824.0
1820,have,3.42,process. From the facts which have been,rstl_1824_0018.txt,txt_rstl,1824.0
1820,have,3.42,experiments. Many singular facts have occurred in,rstl_1824_0015.txt,txt_rstl,1824.0
1820,have,3.42,tallic appearance. The facts I have observed,rstl_1824_0011.txt,txt_rstl,1824.0
1820,have,3.42,have ascertained many facts which I think,rstl_1824_0009.txt,txt_rstl,1824.0
1820,have,3.42,ceased. Many analogous facts have been observed,rstl_1825_0007.txt,txt_rstl,1825.0
1820,have,3.42,together all the facts which I have,rstl_1825_0018.txt,txt_rstl,1825.0
1820,have,3.42,merely propose stating facts that I have,rstl_1826_0034.txt,txt_rstl,1826.0
1820,have,3.42,"have idscovered novel facts and analogies, to",rstl_1826_0031.txt,txt_rstl,1826.0
1820,have,3.42,successfulin SD ascertaining facts which have escaped,rstl_1826_0029.txt,txt_rstl,1826.0
1820,have,3.42,discharged. From these facts I have been,rstl_1826_0028.txt,txt_rstl,1826.0
1820,have,3.42,- These general facts have been known,rstl_1827_0027.txt,txt_rstl,1827.0
1820,have,3.42,that all the facts I have stated,rstl_1827_0021.txt,txt_rstl,1827.0
1820,have,3.42,also tate the facts which I have,rstl_1827_0018.txt,txt_rstl,1827.0
1820,have,3.42,coneclusions from such facts as T have,rstl_1828_0019.txt,txt_rstl,1828.0
1820,have,3.42,"have inferred, from facts there stated, that",rstl_1828_0018.txt,txt_rstl,1828.0
1820,have,3.42,few of the facts which have been,rstl_1829_0029.txt,txt_rstl,1829.0
1820,have,3.42,perience or false facts have produced. Considerable,rstl_1829_0027.txt,txt_rstl,1829.0
1820,have,3.42,from the various facts which I have,rstl_1829_0024.txt,txt_rstl,1829.0
1821,new,5.79,on the new facts dis- covered by,rstl_1821_0030.txt,txt_rstl,1821.0
1821,new,5.79,"ensured by new facts and experiments, which",rstl_1823_0015.txt,txt_rstl,1823.0
1821,new,5.79,"offer any new facts respecting these worms,",rstl_1823_0001.txt,txt_rstl,1823.0
1821,new,5.79,and the new facts almost con- vert,rstl_1825_0023.txt,txt_rstl,1825.0
1821,new,5.79,eliciting some new facts illustrative of 80,rstl_1825_0015.txt,txt_rstl,1825.0
1821,new,5.79,Society these new facts respecting pearls at,rstl_1826_0028.txt,txt_rstl,1826.0
1821,new,5.79,"had some new facts to state, which",rstl_1829_0024.txt,txt_rstl,1829.0
1821,many,5.35,There are many facts recorded in the,rstl_1821_0003.txt,txt_rstl,1821.0
1821,many,5.35,experiments. Many singular facts have occurred in,rstl_1824_0015.txt,txt_rstl,1824.0
1821,many,5.35,"aware how many facts commonly remain disregarded,",rstl_1824_0013.txt,txt_rstl,1824.0
1821,many,5.35,have ascertained many facts which I think,rstl_1824_0009.txt,txt_rstl,1824.0
1821,many,5.35,ceased. Many analogous facts have been observed,rstl_1825_0007.txt,txt_rstl,1825.0
1821,many,5.35,recorded; many curious facts corroborative of that,rstl_1825_0015.txt,txt_rstl,1825.0
1821,many,5.35,appear from many facts I am about,rstl_1829_0024.txt,txt_rstl,1829.0
1821,many,5.35,"noticed. Many other facts might, if it",rstl_1830_0027.txt,txt_rstl,1830.0
1821,following,5.09,"organ, the following facts have been ascertained",rstl_1821_0006.txt,txt_rstl,1821.0
1821,following,5.09,Society the following facts re- specting the,rstl_1822_0019.txt,txt_rstl,1822.0
1821,following,5.09,as the following facts seem to prove.,rstl_1823_0015.txt,txt_rstl,1823.0
1821,following,5.09,way the following facts were determined. 15t.,rstl_1824_0018.txt,txt_rstl,1824.0
1821,following,5.09,ascertained the following facts : 1. Commencing,rstl_1825_0002.txt,txt_rstl,1825.0
1821,following,5.09,207 two following facts attest- in the,rstl_1825_0012.txt,txt_rstl,1825.0
1821,following,5.09,from the following facts : 15t. When,rstl_1826_0017.txt,txt_rstl,1826.0
1821,following,5.09,"arranged, the following facts will be observed.",rstl_1827_0016.txt,txt_rstl,1827.0
1821,following,5.09,and the following facts will be observed.,rstl_1827_0016.txt,txt_rstl,1827.0
1821,following,5.09,but the following facts prove in my,rstl_1828_0021.txt,txt_rstl,1828.0
1821,following,5.09,"by the following facts to believe, that",rstl_1828_0018.txt,txt_rstl,1828.0
1821,following,5.09,these classes of facts the following conclusions,rstl_1829_0020.txt,txt_rstl,1829.0
1821,these,4.81,placid From these facts we are entitled,rstl_1821_0029.txt,txt_rstl,1821.0
1821,these,4.81,sician must these facts be important ;,rstl_1821_0029.txt,txt_rstl,1821.0
1821,these,4.81,evident from these facts that the a&riform,rstl_1821_0014.txt,txt_rstl,1821.0
1821,these,4.81,"these observations, the facts that might be",rstl_1823_0026.txt,txt_rstl,1823.0
1821,these,4.81,"of sensibility. These facts are so strong,",rstl_1823_0023.txt,txt_rstl,1823.0
1821,these,4.81,"of these two facts ; first, that",rstl_1823_0023.txt,txt_rstl,1823.0
1821,these,4.81,that these general facts of the condensation,rstl_1823_0020.txt,txt_rstl,1823.0
1821,these,4.81,"offer any new facts respecting these worms,",rstl_1823_0001.txt,txt_rstl,1823.0
1821,these,4.81,"Comparing these naked facts together, the first",rstl_1824_0028.txt,txt_rstl,1824.0
1821,these,4.81,rapid - combustion.* Facts analogous to these,rstl_1824_0018.txt,txt_rstl,1824.0
1821,these,4.81,carbonic oxide. These facts show that at,rstl_1824_0018.txt,txt_rstl,1824.0
1821,these,4.81,"singular preparations, These facts will be duly",rstl_1825_0015.txt,txt_rstl,1825.0
1821,these,4.81,conditions. All these facts bear upon- the,rstl_1826_0031.txt,txt_rstl,1826.0
1821,these,4.81,Society these new facts respecting pearls at,rstl_1826_0028.txt,txt_rstl,1826.0
1821,these,4.81,discharged. From these facts I have been,rstl_1826_0028.txt,txt_rstl,1826.0
1821,these,4.81,interpretation of these facts and statements will,rstl_1826_0015.txt,txt_rstl,1826.0
1821,these,4.81,to redness. These facts establish the peculiarity,rstl_1826_0015.txt,txt_rstl,1826.0
1821,these,4.81,kingdom ? These facts offer an obvious,rstl_1826_0007.txt,txt_rstl,1826.0
1821,these,4.81,- These general facts have been known,rstl_1827_0027.txt,txt_rstl,1827.0
1821,these,4.81,chromic acid. These facts being understood and,rstl_1827_0018.txt,txt_rstl,1827.0
1821,these,4.81,chromium. ' These facts seemed to show,rstl_1827_0018.txt,txt_rstl,1827.0
1821,these,4.81,important ingredient. These facts strikingly coincide with,rstl_1827_0015.txt,txt_rstl,1827.0
1821,these,4.81,horizon ; these facts indicated the great,rstl_1828_0015.txt,txt_rstl,1828.0
1821,these,4.81,"the countenance. These facts are 80 distinct,",rstl_1829_0029.txt,txt_rstl,1829.0
1821,these,4.81,'cheek*. ? These facts close the evidence,rstl_1829_0029.txt,txt_rstl,1829.0
1821,these,4.81,in which these facts were determined. 'The,rstl_1829_0014.txt,txt_rstl,1829.0
1821,these,4.81,these classes of facts the following conclusions,rstl_1829_0020.txt,txt_rstl,1829.0
1821,these,4.81,"I mention these facts in some detail,",rstl_1830_0027.txt,txt_rstl,1830.0
1821,these,4.81,"to which these facts would otherwise lead,",rstl_1830_0021.txt,txt_rstl,1830.0
1821,these,4.81,the correction. These facts have been established,rstl_1830_0015.txt,txt_rstl,1830.0
1821,some,4.04,"had observed some facts of nearly equalinterest,",rstl_1821_0004.txt,txt_rstl,1821.0
1821,some,4.04,some very interesting facts to be observed,rstl_1822_0021.txt,txt_rstl,1822.0
1821,some,4.04,importance of the facts may give some,rstl_1823_0023.txt,txt_rstl,1823.0
1821,some,4.04,"ascertaining some other facts respecting steel, which",rstl_1824_0021.txt,txt_rstl,1824.0
1821,some,4.04,XI. Some curious facts respecting the Walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1821,some,4.04,con- some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1821,some,4.04,238. Some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1821,some,4.04,shown. Some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1821,some,4.04,eliciting some new facts illustrative of 80,rstl_1825_0015.txt,txt_rstl,1825.0
1821,some,4.04,"had some new facts to state, which",rstl_1829_0024.txt,txt_rstl,1829.0
1821,some,4.04,countenanced by some facts which will presently,rstl_1829_0020.txt,txt_rstl,1829.0
1821,some,4.04,some of the facts stated in this,rstl_1830_0028.txt,txt_rstl,1830.0
1821,some,4.04,"'suspicion, from some facts there stated by",rstl_1830_0028.txt,txt_rstl,1830.0
1821,some,4.04,"I mention these facts in some detail,",rstl_1830_0027.txt,txt_rstl,1830.0
1821,have,3.52,carbonic acid. The facts which have been,rstl_1821_0014.txt,txt_rstl,1821.0
1821,have,3.52,"organ, the following facts have been ascertained",rstl_1821_0006.txt,txt_rstl,1821.0
1821,have,3.52,"from it. The facts I have collected,",rstl_1822_0017.txt,txt_rstl,1822.0
1821,have,3.52,the detail of facts we have been,rstl_1822_0017.txt,txt_rstl,1822.0
1821,have,3.52,: but the facts we have seen,rstl_1823_0008.txt,txt_rstl,1823.0
1821,have,3.52,hot. From the facts which have been,rstl_1824_0018.txt,txt_rstl,1824.0
1821,have,3.52,by examining the facts that have been,rstl_1824_0018.txt,txt_rstl,1824.0
1821,have,3.52,process. From the facts which have been,rstl_1824_0018.txt,txt_rstl,1824.0
1821,have,3.52,experiments. Many singular facts have occurred in,rstl_1824_0015.txt,txt_rstl,1824.0
1821,have,3.52,tallic appearance. The facts I have observed,rstl_1824_0011.txt,txt_rstl,1824.0
1821,have,3.52,have ascertained many facts which I think,rstl_1824_0009.txt,txt_rstl,1824.0
1821,have,3.52,ceased. Many analogous facts have been observed,rstl_1825_0007.txt,txt_rstl,1825.0
1821,have,3.52,together all the facts which I have,rstl_1825_0018.txt,txt_rstl,1825.0
1821,have,3.52,merely propose stating facts that I have,rstl_1826_0034.txt,txt_rstl,1826.0
1821,have,3.52,"have idscovered novel facts and analogies, to",rstl_1826_0031.txt,txt_rstl,1826.0
1821,have,3.52,successfulin SD ascertaining facts which have escaped,rstl_1826_0029.txt,txt_rstl,1826.0
1821,have,3.52,discharged. From these facts I have been,rstl_1826_0028.txt,txt_rstl,1826.0
1821,have,3.52,- These general facts have been known,rstl_1827_0027.txt,txt_rstl,1827.0
1821,have,3.52,that all the facts I have stated,rstl_1827_0021.txt,txt_rstl,1827.0
1821,have,3.52,also tate the facts which I have,rstl_1827_0018.txt,txt_rstl,1827.0
1821,have,3.52,coneclusions from such facts as T have,rstl_1828_0019.txt,txt_rstl,1828.0
1821,have,3.52,"have inferred, from facts there stated, that",rstl_1828_0018.txt,txt_rstl,1828.0
1821,have,3.52,few of the facts which have been,rstl_1829_0029.txt,txt_rstl,1829.0
1821,have,3.52,perience or false facts have produced. Considerable,rstl_1829_0027.txt,txt_rstl,1829.0
1821,have,3.52,from the various facts which I have,rstl_1829_0024.txt,txt_rstl,1829.0
1821,have,3.52,the correction. These facts have been established,rstl_1830_0015.txt,txt_rstl,1830.0
1821,have,3.52,"from theory, of facts that have heen",rstl_1830_0015.txt,txt_rstl,1830.0
1822,many,5.31,experiments. Many singular facts have occurred in,rstl_1824_0015.txt,txt_rstl,1824.0
1822,many,5.31,"aware how many facts commonly remain disregarded,",rstl_1824_0013.txt,txt_rstl,1824.0
1822,many,5.31,have ascertained many facts which I think,rstl_1824_0009.txt,txt_rstl,1824.0
1822,many,5.31,ceased. Many analogous facts have been observed,rstl_1825_0007.txt,txt_rstl,1825.0
1822,many,5.31,recorded; many curious facts corroborative of that,rstl_1825_0015.txt,txt_rstl,1825.0
1822,many,5.31,appear from many facts I am about,rstl_1829_0024.txt,txt_rstl,1829.0
1822,many,5.31,"noticed. Many other facts might, if it",rstl_1830_0027.txt,txt_rstl,1830.0
1822,many,5.31,added many new facts to the experiments,rstl_1831_0024.txt,txt_rstl,1831.0
1822,following,4.9,Society the following facts re- specting the,rstl_1822_0019.txt,txt_rstl,1822.0
1822,following,4.9,as the following facts seem to prove.,rstl_1823_0015.txt,txt_rstl,1823.0
1822,following,4.9,way the following facts were determined. 15t.,rstl_1824_0018.txt,txt_rstl,1824.0
1822,following,4.9,ascertained the following facts : 1. Commencing,rstl_1825_0002.txt,txt_rstl,1825.0
1822,following,4.9,207 two following facts attest- in the,rstl_1825_0012.txt,txt_rstl,1825.0
1822,following,4.9,from the following facts : 15t. When,rstl_1826_0017.txt,txt_rstl,1826.0
1822,following,4.9,"arranged, the following facts will be observed.",rstl_1827_0016.txt,txt_rstl,1827.0
1822,following,4.9,and the following facts will be observed.,rstl_1827_0016.txt,txt_rstl,1827.0
1822,following,4.9,but the following facts prove in my,rstl_1828_0021.txt,txt_rstl,1828.0
1822,following,4.9,"by the following facts to believe, that",rstl_1828_0018.txt,txt_rstl,1828.0
1822,following,4.9,these classes of facts the following conclusions,rstl_1829_0020.txt,txt_rstl,1829.0
1822,these,4.58,"these observations, the facts that might be",rstl_1823_0026.txt,txt_rstl,1823.0
1822,these,4.58,"of sensibility. These facts are so strong,",rstl_1823_0023.txt,txt_rstl,1823.0
1822,these,4.58,"of these two facts ; first, that",rstl_1823_0023.txt,txt_rstl,1823.0
1822,these,4.58,that these general facts of the condensation,rstl_1823_0020.txt,txt_rstl,1823.0
1822,these,4.58,"offer any new facts respecting these worms,",rstl_1823_0001.txt,txt_rstl,1823.0
1822,these,4.58,"Comparing these naked facts together, the first",rstl_1824_0028.txt,txt_rstl,1824.0
1822,these,4.58,rapid - combustion.* Facts analogous to these,rstl_1824_0018.txt,txt_rstl,1824.0
1822,these,4.58,carbonic oxide. These facts show that at,rstl_1824_0018.txt,txt_rstl,1824.0
1822,these,4.58,"singular preparations, These facts will be duly",rstl_1825_0015.txt,txt_rstl,1825.0
1822,these,4.58,conditions. All these facts bear upon- the,rstl_1826_0031.txt,txt_rstl,1826.0
1822,these,4.58,Society these new facts respecting pearls at,rstl_1826_0028.txt,txt_rstl,1826.0
1822,these,4.58,discharged. From these facts I have been,rstl_1826_0028.txt,txt_rstl,1826.0
1822,these,4.58,interpretation of these facts and statements will,rstl_1826_0015.txt,txt_rstl,1826.0
1822,these,4.58,to redness. These facts establish the peculiarity,rstl_1826_0015.txt,txt_rstl,1826.0
1822,these,4.58,kingdom ? These facts offer an obvious,rstl_1826_0007.txt,txt_rstl,1826.0
1822,these,4.58,- These general facts have been known,rstl_1827_0027.txt,txt_rstl,1827.0
1822,these,4.58,chromic acid. These facts being understood and,rstl_1827_0018.txt,txt_rstl,1827.0
1822,these,4.58,chromium. ' These facts seemed to show,rstl_1827_0018.txt,txt_rstl,1827.0
1822,these,4.58,important ingredient. These facts strikingly coincide with,rstl_1827_0015.txt,txt_rstl,1827.0
1822,these,4.58,horizon ; these facts indicated the great,rstl_1828_0015.txt,txt_rstl,1828.0
1822,these,4.58,"the countenance. These facts are 80 distinct,",rstl_1829_0029.txt,txt_rstl,1829.0
1822,these,4.58,'cheek*. ? These facts close the evidence,rstl_1829_0029.txt,txt_rstl,1829.0
1822,these,4.58,in which these facts were determined. 'The,rstl_1829_0014.txt,txt_rstl,1829.0
1822,these,4.58,these classes of facts the following conclusions,rstl_1829_0020.txt,txt_rstl,1829.0
1822,these,4.58,"I mention these facts in some detail,",rstl_1830_0027.txt,txt_rstl,1830.0
1822,these,4.58,"to which these facts would otherwise lead,",rstl_1830_0021.txt,txt_rstl,1830.0
1822,these,4.58,the correction. These facts have been established,rstl_1830_0015.txt,txt_rstl,1830.0
1822,some,4.13,some very interesting facts to be observed,rstl_1822_0021.txt,txt_rstl,1822.0
1822,some,4.13,importance of the facts may give some,rstl_1823_0023.txt,txt_rstl,1823.0
1822,some,4.13,"ascertaining some other facts respecting steel, which",rstl_1824_0021.txt,txt_rstl,1824.0
1822,some,4.13,XI. Some curious facts respecting the Walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1822,some,4.13,con- some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1822,some,4.13,238. Some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1822,some,4.13,shown. Some curious facts respecting the walrus,rstl_1824_0014.txt,txt_rstl,1824.0
1822,some,4.13,eliciting some new facts illustrative of 80,rstl_1825_0015.txt,txt_rstl,1825.0
1822,some,4.13,"had some new facts to state, which",rstl_1829_0024.txt,txt_rstl,1829.0
1822,some,4.13,countenanced by some facts which will presently,rstl_1829_0020.txt,txt_rstl,1829.0
1822,some,4.13,some of the facts stated in this,rstl_1830_0028.txt,txt_rstl,1830.0
1822,some,4.13,"'suspicion, from some facts there stated by",rstl_1830_0028.txt,txt_rstl,1830.0
1822,some,4.13,"I mention these facts in some detail,",rstl_1830_0027.txt,txt_rstl,1830.0
1822,some,4.13,"that although some facts already made known,",rstl_1831_0005.txt,txt_rstl,1831.0
