author,date,identifier,language,og_url,pdf_download_link,pdf_link,publisher,title
Pehr Wilhelm Wargentin,1761-12-31,10.1098/rstl.1761.0040,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0040,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0040?download=true,/doi/epdf/10.1098/rstl.1761.0040,The Royal SocietyLondon,"XXXIX. An account of the observations made on the same transit in Sweden In a letter from Mr. Peter Wargentin, Se­cretary to the Royal Academy of Sciences in Sweden, and F. R. S. to Mr. John Ellicot, F. R. S. Translated from the French"
Pehr Wilhelm Wargentin,1761-12-31,10.1098/rstl.1761.0039,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0039,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0039?download=true,/doi/epdf/10.1098/rstl.1761.0039,The Royal SocietyLondon,"XXXVIII. Observations the same transit; and on an eclipse of the moon, May 8, 1761; and of the sun, on the 3d of June 1761 In a letter to the Rev. Thomas Birch, D. D. Secretary to the Royal Society, from Mr. Peter Wargentin, Secretary to the Royal Academy of Sciences in Sweden, and F. R. S"
John Bevis,1761-12-31,10.1098/rstl.1761.0038,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0038,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0038?download=true,/doi/epdf/10.1098/rstl.1761.0038,The Royal SocietyLondon,"XXXVII. An account of the same transit; by the Reverend Mr. Richard Haydon In a letter to John Bevis, M. D"
Nevil Maskelyne,1761-12-31,10.1098/rstl.1761.0037,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0037,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0037?download=true,/doi/epdf/10.1098/rstl.1761.0037,The Royal SocietyLondon,"XXXVI. An account of the observations made on the transit of Venus, June 6, 1761, in the Island of St. Helena In a letter to the Right Honourable George Earl of Macclesfield, President of the Royal Society, from the Rev. Nevil Maskelyne, M. A. and F. R. S"
Samuel Dunn,1761-12-31,10.1098/rstl.1761.0036,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0036,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0036?download=true,/doi/epdf/10.1098/rstl.1761.0036,The Royal SocietyLondon,"XXXV. Some observations of the planet Venus, on the disk of' the Sun, June 6th, 1761; with a preceding account of the method taken for verifying the time of that phœnomenon; and certain reasons for an atmosphere about Venus"
John Canton,1761-12-31,10.1098/rstl.1761.0035,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0035,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0035?download=true,/doi/epdf/10.1098/rstl.1761.0035,The Royal SocietyLondon,"XXXIV. Observations on the transit of Ve­nus, June the 6th, 1761, made in Spital-Square; the longitude of which is 4' 11 west of the Royal Observatory at Green­wich, and the latitude 51° 31' 15 north"
James Short,1761-12-31,10.1098/rstl.1761.0034,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0034,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0034?download=true,/doi/epdf/10.1098/rstl.1761.0034,The Royal SocietyLondon,"XXXIII. An account of the transit of Venus over the sun, on Saturday morning, 6th June 1761, at Savile-house, about 8 of time west of St. Paul's, London"
Nathaniel Bliss,1761-12-31,10.1098/rstl.1761.0033,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0033,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0033?download=true,/doi/epdf/10.1098/rstl.1761.0033,The Royal SocietyLondon,"XXXII. Observations on the transit of Venus over the sun, on the 6th of June 1761 In letter to the Right Honourable George Earl of Macclesfield, President of the Royal Society, from the Reverend Nathaniel Bliss, M. A. Savilian Professor of Geometry in the University of Oxford, and F. R. S"
William Watson,1761-12-31,10.1098/rstl.1761.0032,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0032,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0032?download=true,/doi/epdf/10.1098/rstl.1761.0032,The Royal SocietyLondon,"XXXI. An account of a treatise in Latin, presented to the Royal Society, intituled, de admirando frigore artificiali, quo mercurius est congelatus, dissertatio, &c. a J. A. Braunio, Academiæ Scientiarum Membro, &c"
Thomas Heberden,1761-12-31,10.1098/rstl.1761.0031,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0031,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0031?download=true,/doi/epdf/10.1098/rstl.1761.0031,The Royal SocietyLondon,"XXX. An account of the earthquake felt in the Island of Madeira, March 31, 1761"
none,1761-12-31,10.1098/rstl.1761.0112,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0112,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0112?download=true,/doi/epdf/10.1098/rstl.1761.0112,The Royal SocietyLondon,Tab. V
Keane Fitzgerald,1761-12-31,10.1098/rstl.1761.0030,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0030,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0030?download=true,/doi/epdf/10.1098/rstl.1761.0030,The Royal SocietyLondon,"XXIX. A description of a new thermometer and barometer in a letter to the Right Honourable George Earl of Macclesfield, President of the Royal Society, from Keane Fitzgerald, Esq; F. R. S"
William Henry,1761-12-31,10.1098/rstl.1761.0029,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0029,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0029?download=true,/doi/epdf/10.1098/rstl.1761.0029,The Royal SocietyLondon,"XXVIII. A further account of the case of William Carey, whose muscles began to be ossified In a letter to the Right Honourable the Lord Cadogan, F. R. S. from the Rev. William Henry, D. D. F. R. S"
Molloy,1761-12-31,10.1098/rstl.1761.0028,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0028,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0028?download=true,/doi/epdf/10.1098/rstl.1761.0028,The Royal SocietyLondon,"XXVII. Another account of the same earth­quake In a letter from Mr. Molloy, dated there April 3, 1761, to Keane Fitzgerald, Esq; F. R. S"
none,1761-12-31,10.1098/rstl.1761.0027,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0027,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0027?download=true,/doi/epdf/10.1098/rstl.1761.0027,The Royal SocietyLondon,"XXVI. An account of the earthquake at Lisbon, 31st March 1761 In a letter from thence, dated the 2d April 1761, to Joseph Salvador; Esq; F. R. S"
none,1761-12-31,10.1098/rstl.1761.0026,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0026,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0026?download=true,/doi/epdf/10.1098/rstl.1761.0026,The Royal SocietyLondon,"XXV. An extract of the register of the Parish of Holy-Cross in Salop, from Mi­chaelmas 1750 to Michaelmas 1760"
Daniel Lysons,1761-12-31,10.1098/rstl.1761.0025,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0025,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0025?download=true,/doi/epdf/10.1098/rstl.1761.0025,The Royal SocietyLondon,"XXIV. A Description of the cepphus In a letter from D. Lysons, M. D. To Robert More, Esq; F. R. S"
John Nixon,1761-12-31,10.1098/rstl.1761.0024,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0024,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0024?download=true,/doi/epdf/10.1098/rstl.1761.0024,The Royal SocietyLondon,"XXIII. Additional observations upon some plates of white glass found at Hercula­neum In a letter to Charles Morton, M. D. R. S. S"
John Stephens,1761-12-31,10.1098/rstl.1761.0023,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0023,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0023?download=true,/doi/epdf/10.1098/rstl.1761.0023,The Royal SocietyLondon,"XXII. An account of an uncommon phæno-­menon in Dorsetshire In a letter from John Stephens, M. A. To Emanuel Mendes Da Costa, F. R. S"
Job Baster,1761-12-31,10.1098/rstl.1761.0022,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0022,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0022?download=true,/doi/epdf/10.1098/rstl.1761.0022,The Royal SocietyLondon,"XXI. Dissertationem hanc de zoophytis, Regiæ Societati scientiarum Angliæ legendam et judicandam præbet Job Baster, Med. Doctor. Acad. Cæf. Reg. Soc. Angl. et Holland. Socius"
Richard Dunthorne,1761-12-31,10.1098/rstl.1761.0021,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0021,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0021?download=true,/doi/epdf/10.1098/rstl.1761.0021,The Royal SocietyLondon,"XX. Elements of new tables of the motions of Jupiter’s satellites; In a letter to the Reverend Charles Mason, D. D. Woodwardian Professor in the University of Cambridge, and F. R. S. From Mr. Ri­chard Dunthorne"
Emanuel Mendes Da Costa,1761-12-31,10.1098/rstl.1761.0020,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0020,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0020?download=true,/doi/epdf/10.1098/rstl.1761.0020,The Royal SocietyLondon,"XIX. An account of some productions of nature in Scotland resembling the giants- Causeway in Ireland In a letter to the Right Reverend Richard Lord Bishop of Ossory, F. R. S. From Emanuel Mendez Da Costa, F. R. S"
John Swinton,1761-12-31,10.1098/rstl.1761.0019,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0019,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0019?download=true,/doi/epdf/10.1098/rstl.1761.0019,The Royal SocietyLondon,"XVIII. An account of a remarkable meteor seen at Oxford. In a letter to the Rev. Thomas Birch, D. D. Secretary to the Royal Society, from the Rev. John Swinton, B. D. of Christ-Church, Oxon. F. R. S"
Richard Pococke,1761-12-31,10.1098/rstl.1761.0018,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0018,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0018?download=true,/doi/epdf/10.1098/rstl.1761.0018,The Royal SocietyLondon,"XVII. An acount of a production of nature at Dunbar in Scotland, like that of the Giants-Causeway in Ireland"
John Swinton,1761-12-31,10.1098/rstl.1761.0017,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0017,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0017?download=true,/doi/epdf/10.1098/rstl.1761.0017,The Royal SocietyLondon,"XVI, An account of an anthelion observed near Oxford. In a letter to the Reverend Tho. Birch, D. D. Secretary to the Royal Society, from the Reverend John Swinton, B. D. of Christ-Church, Oxon. F. R. S"
William Watson,1761-12-31,10.1098/rstl.1761.0016,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0016,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0016?download=true,/doi/epdf/10.1098/rstl.1761.0016,The Royal SocietyLondon,"XV. An account of the Cicuta, recommended by Dr. Storke ; by William Watson, M. D. F. R. S"
John Wilmer,1761-12-31,10.1098/rstl.1761.0015,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0015,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0015?download=true,/doi/epdf/10.1098/rstl.1761.0015,The Royal SocietyLondon,"XIV. A catalogue of the fifty plants from Chelsea Garden, presented to the Royal Society by the worshipful Company of Apothecaries, for the Year 1760, pursuant to the direction of Sir Hans Sloane, Baronet, Med. Reg. & Soc. Reg. nuper Præses, by John Wilmer, M. D. clariss. Societatis Pharmaceut. Lond. Socius, Hort. Chelsean. Præfectus & Prælector. Botanic"
Joseph Gaertner,1761-12-31,10.1098/rstl.1761.0014,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0014,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0014?download=true,/doi/epdf/10.1098/rstl.1761.0014,The Royal SocietyLondon,"XIII. An account of the urtica marina In a letter to Mr. Peter Collinson, F. R. S. from Joseph Gaertner, M. D"
Keane Fitzgerald,1761-12-31,10.1098/rstl.1761.0013,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0013,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0013?download=true,/doi/epdf/10.1098/rstl.1761.0013,The Royal SocietyLondon,"XII. Experiments on checking the too luxuriant growth of fruit-tress, tending to dispose them to produce fruit  In a letter to Mr. Peter Collinson, F. R. S. from Keane Fitzgerald, Esq; F. R. S"
T W,1761-12-31,10.1098/rstl.1761.0012,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0012,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0012?download=true,/doi/epdf/10.1098/rstl.1761.0012,The Royal SocietyLondon,"XI. A letter to the Rev. Dr. William Brakenridge, Rector of St. Michael Bassishaw, London, and F. R. S. concerning the term and period of human life  In which the inequalities in constructing, and the false conclusions drawn from Dr. Halley's breslau table are fully proved ; the supposed extra ordinary healthfulness of that place is particularly examined, and confused ; and its real state equalled by divers places in England ; the imperfection of all the tables formed upon 1000 lives is shewn ; and a"
Robert Mackinlay,1761-12-31,10.1098/rstl.1761.0011,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0011,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0011?download=true,/doi/epdf/10.1098/rstl.1761.0011,The Royal SocietyLondon,"X, Extract of a letter from Mr. Robert Mackinlay, to the Right Hon. the Earl of Morton, F. R. S. dated at Rome, the 9th January 1761. concerning the late eruption of mount vesuvius, and the discovery of an antient statue of Venus at Rome"
Francis Haskins Eyles-Stiles,1761-12-31,10.1098/rstl.1761.0010,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0010?download=true,/doi/epdf/10.1098/rstl.1761.0010,The Royal SocietyLondon,"IX. Another account of the same eruption of mount vesuvius In a letter to Daniel Wray, Esq; F. R. S. from Sir Francis Haskins Eyles Stiles, Bart. F. R. S"
Francis Haskins Eyles-Stiles,1761-12-31,10.1098/rstl.1761.0009,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0009?download=true,/doi/epdf/10.1098/rstl.1761.0009,The Royal SocietyLondon,"VIII. An account of an eruption of mount vesuvius In a letter to Philip Carteret Webb, Esq; F. R. S. from Sir Francis Haskins Eyles Stiles, Bart. F. R. S"
John Swinton,1761-12-31,10.1098/rstl.1761.0008,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0008?download=true,/doi/epdf/10.1098/rstl.1761.0008,The Royal SocietyLondon,"VII. A dissertation upon a samnite denarius, never before published. In a letter to the Rev. Thomas Birch, D. D. Secretary to the Royal Society, from the Rev. John Swinton, B. D. of Christ-Church, Oxon. F. R. S"
Nevil Maskelyne,1761-12-31,10.1098/rstl.1761.0007,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0007?download=true,/doi/epdf/10.1098/rstl.1761.0007,The Royal SocietyLondon,"VI. A letter from the Rev. Nevil Maskelyne, M. A. F. R. S. to William Watson, M. D. F. R. S"
Nicolas Louis De Lacaille,1761-12-31,10.1098/rstl.1761.0006,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0006?download=true,/doi/epdf/10.1098/rstl.1761.0006,The Royal SocietyLondon,"V. Extract of a letter from the Abbé De la Caille, of the Royal Academy of Sciences at Paris, and F. R. S. to William Watson, M. D. F. R. S. recommending to the Rev. Mr. Nevil Maskelyne, F. R. S. to make at St. Helena a series of observations for discovering the parallax of the Moon"
Nevil Maskelyne,1761-12-31,10.1098/rstl.1761.0005,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0005?download=true,/doi/epdf/10.1098/rstl.1761.0005,The Royal SocietyLondon,"IV. A letter from the Rev. Nevil Maskelyne, A. M. Fellow of Trinity College, in the University of Cambridge, and F. R. S. to the Rev. Dr. Birch, Secretary to the Royal Society; containing a theorem of the aberration of the rays of light refracted through a lens, on account of the imperfection of the spherical figure"
John Winthrop,1761-12-31,10.1098/rstl.1761.0004,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0004?download=true,/doi/epdf/10.1098/rstl.1761.0004,The Royal SocietyLondon,"III. An account of meteor seen in New England, and of a whirlwind felt in that country In a letter to the Rev. Tho. Birch, D. D. Secretary to the Royal Society, from Mr. John Winthrop, Professor of Philosophy at Cambridge in New England"
Barker,1761-12-31,10.1098/rstl.1761.0003,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0003?download=true,/doi/epdf/10.1098/rstl.1761.0003,The Royal SocietyLondon,"II. An account of a remarkable halo In a letter to the Rev. William Stukeley, M. D. F. R. S. from Tho. Barker, Esq;"
David Wark,1761-12-31,10.1098/rstl.1761.0002,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0002?download=true,/doi/epdf/10.1098/rstl.1761.0002,The Royal SocietyLondon,"I. An account of the use of furze in fencing the banks of rivers In a letter to the Reverend Stephen Hales, D. D. F. R. S. from the Reverend Mr. David Wark"
none,1761-12-31,10.1098/rstl.1761.0001,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0001?download=true,/doi/epdf/10.1098/rstl.1761.0001,The Royal SocietyLondon,Errata
none,1761-12-31,10.1098/rstl.1761.0000,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1761.0000,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1761.0000?download=true,/doi/epdf/10.1098/rstl.1761.0000,The Royal SocietyLondon,Advertisement
Henry Pemberton,1763-12-31,10.1098/rstl.1763.0057,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0057,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0057?download=true,/doi/epdf/10.1098/rstl.1763.0057,The Royal SocietyLondon,"LVI. A discourse on the locus for three and four lines celebrated among the ancient geometers, by H. Pemberton, M. D. R. S. Lond. Et R. A. Berol. S. In a letter to the Reverend Thomas Birch, D. D. Secretary to the Royal Society"
Thomas Hornsby,1763-12-31,10.1098/rstl.1763.0056,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0056,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0056?download=true,/doi/epdf/10.1098/rstl.1763.0056,The Royal SocietyLondon,"LV. A discourse on the parallax of the Sun. By the Rev. Thomas Hornsby, M.A. Savilian Professor of Astronomy in the University of Oxford, and F. R. S"
Benjamin Wilson,1763-12-31,10.1098/rstl.1763.0055,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0055,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0055?download=true,/doi/epdf/10.1098/rstl.1763.0055,The Royal SocietyLondon,"LIV. A letter from Mr. B. Wilson, F. R. S. and Member of the Royal Academy of Sciences at Upsal, to Mr. Æpinus, Professor of Natural Philosophy in the Imperial Academy of Sciences at St. Petersburg, and Member of the Academies of Berlin, Stockholm, and Erfurth"
John Ellis,1763-12-31,10.1098/rstl.1763.0054,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0054,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0054?download=true,/doi/epdf/10.1098/rstl.1763.0054,The Royal SocietyLondon,"LIII. An account of the sea pen, or Pennatula phosphorea of Linnaeus; likewise a description of a new species of sea pen, found on the coast of South-Carolina, with observations on sea-pens in general. In a letter to the Honourable Coote Molesworth, Esq; M. D. and F. R. S. from John Ellis, Esq; F. R. S. and Member of the Royal Academy at Upsal."
Thomas Bayes,1763-12-31,10.1098/rstl.1763.0053,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0053,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0053?download=true,/doi/epdf/10.1098/rstl.1763.0053,The Royal SocietyLondon,"LII. An essay towards solving a problem in the doctrine of chances. By the late Rev. Mr. Bayes, F. R. S. communicated by Mr. Price, in a letter to John Canton, A. M. F. R. S"
Wolf,1763-12-31,10.1098/rstl.1763.0052,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0052,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0052?download=true,/doi/epdf/10.1098/rstl.1763.0052,The Royal SocietyLondon,LI. Ratio conficiendi nitrum in Podolia
Mark Akenside,1763-12-31,10.1098/rstl.1763.0051,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0051,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0051?download=true,/doi/epdf/10.1098/rstl.1763.0051,The Royal SocietyLondon,"L. An account of a blow upon the heart, and of its effects"
Samuel Dunn,1763-12-31,10.1098/rstl.1763.0050,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0050,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0050?download=true,/doi/epdf/10.1098/rstl.1763.0050,The Royal SocietyLondon,"XLIX. An account of a remarkable meteor In a letter to the Reverend Thomas Birch, D. D. Secret. of R. S. from Mr. Samuel Dunn"
Josiah Colebrooke,1763-12-31,10.1098/rstl.1763.0049,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0049,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0049?download=true,/doi/epdf/10.1098/rstl.1763.0049,The Royal SocietyLondon,"XLVIII. An account of a case, in which green hemlock was applied In a letter to the Rt. Hon. Hugh Lord Willoughby of Parham, V. P. of the R. S. by Mr. Josiah Colebrook, F. R. S"
James Short,1763-12-31,10.1098/rstl.1763.0048,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0048,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0048?download=true,/doi/epdf/10.1098/rstl.1763.0048,The Royal SocietyLondon,"XLVII. Second paper concerning the parallax of the Sun determined from the observations of the late transit of Venus, in which this subject is treated of more at length, and the quantity of the parallax more fully ascertained. "
Edward Waring,1763-12-31,10.1098/rstl.1763.0047,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0047,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0047?download=true,/doi/epdf/10.1098/rstl.1763.0047,The Royal SocietyLondon,"XLVI. Problems by Edward Waring, M. A. and Lucasian Professor of Mathematics in the University of Cambridge, F. R. S"
John Swinton,1763-12-31,10.1098/rstl.1763.0046,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0046,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0046?download=true,/doi/epdf/10.1098/rstl.1763.0046,The Royal SocietyLondon,"XLV. An attempt to explain a Punic inscription, lately discovered in the Island of Malta. In a letter to the Reverend Thomas Birch, D. D. Secret. R. S. from the Reverend John Swinton, B. D. of Christ Church Oxon. F. R. S. and Member of the Etruscan Academy of Cortona in Tuscany."
William Watson,1763-12-31,10.1098/rstl.1763.0045,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0045,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0045?download=true,/doi/epdf/10.1098/rstl.1763.0045,The Royal SocietyLondon,XLIV. An account of the insect called the vegetable fly
Thomas Bayes,1763-12-31,10.1098/rstl.1763.0044,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0044,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0044?download=true,/doi/epdf/10.1098/rstl.1763.0044,The Royal SocietyLondon,"XLIII. A letter from the late Reverend Mr. Thomas Bayes, F. R. S. to John Canton, M. A. and F. R. S"
Harry Verelst,1763-12-31,10.1098/rstl.1763.0043,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0043,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0043?download=true,/doi/epdf/10.1098/rstl.1763.0043,The Royal SocietyLondon,"XLII. An account of the earthquakes that have been felt in the province of Islamabad, with the damages attending them, from the 2d to the 19th of April, 1762 Translated from the Perisan, and communicated to Henry Vansittart, Esq; President and Governor of Fort William in Bengal, by Mr. Verelst, Chief of the Hon. East India Company's Affairs at Islamabad"
Edward Gulston,1763-12-31,10.1098/rstl.1763.0042,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0042,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0042?download=true,/doi/epdf/10.1098/rstl.1763.0042,The Royal SocietyLondon,"XLI. Extract of a letter from Mr. Edward Gulston, at Chittigong, to Major John Carnac, at Calcutta"
William Hirst,1763-12-31,10.1098/rstl.1763.0041,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0041,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0041?download=true,/doi/epdf/10.1098/rstl.1763.0041,The Royal SocietyLondon,"XL. An account of an earthquake in the East Indies, of two eclipses of the Sun and Moon, observed at Calcutta In a letter to the Reverend Thomas Birch, D. D. Secret. R. S. from the Reverend William Hirst, M. A. F. R. S"
Edward Gulston,1763-12-31,10.1098/rstl.1763.0040,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0040,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0040?download=true,/doi/epdf/10.1098/rstl.1763.0040,The Royal SocietyLondon,"XXXIX. An account of an Earthquake at chattigaon Translated from the Persian by Mr. Edward Gulston, in the service of the Honourable East India company, and communicated by him to the Reverend Mr. Hirst"
James Ferguson,1763-12-31,10.1098/rstl.1763.0039,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0039,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0039?download=true,/doi/epdf/10.1098/rstl.1763.0039,The Royal SocietyLondon,"XXXVIII. An account of the eclipse of the Sun, April 1, 1764 In a letter to the Right Honourable George Earl of Macclesfield, Pres. R. S. from Mr. James Ferguson, F. R. S"
Moses Lindo,1763-12-31,10.1098/rstl.1763.0038,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0038,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0038?download=true,/doi/epdf/10.1098/rstl.1763.0038,The Royal SocietyLondon,"XXXVII. An account of a new die from the berries of a weed in South Carolina In a letter from Mr. Moses Lindo, dated at Charles Town, September 2, 1763, to Mr. Emanuel Mendez da Costa, Librarian of the Royal Society"
Francis Geach,1763-12-31,10.1098/rstl.1763.0037,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0037,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0037?download=true,/doi/epdf/10.1098/rstl.1763.0037,The Royal SocietyLondon,"XXXVI. Two remarkable cases in surgery, by Mr. Francis Geach, Surgeon in Plymouth. Communicated by John Huxham, M.D. F. R. S"
George Edwards,1763-12-31,10.1098/rstl.1763.0036,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1763.0036,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1763.0036?download=true,/doi/epdf/10.1098/rstl.1763.0036,The Royal SocietyLondon,"XXXV. A letter from Mr. George Edwards, F. R. S. to Thomas Birch D. D. Secret. R. S. concerning an observation made by him in Opticks"
