Year,Collocate,MI Score,Context,File,Directory,Context_Year
1821,many,4.35,1820. * There are many facts recorded in the Philosophical Transactions,rstl_1821_0003.txt,txt_rstl,1821.0
1821,many,4.35,make decisive experiments. Many singular facts have occurred in the course,rstl_1824_0015.txt,txt_rstl,1824.0
1821,many,4.35,"I not aware how many facts commonly remain disregarded, merely for",rstl_1824_0013.txt,txt_rstl,1824.0
1821,many,4.35,"investigation, I have ascertained many facts which I think not unworthy",rstl_1824_0009.txt,txt_rstl,1824.0
1821,many,4.35,cause has ceased. Many analogous facts have been observed with regard,rstl_1825_0007.txt,txt_rstl,1825.0
1821,many,4.35,"hitherto been recorded; many curious facts corroborative of that conviction, and",rstl_1825_0015.txt,txt_rstl,1825.0
1821,many,4.35,"as will appear from many facts I am about to state,",rstl_1829_0024.txt,txt_rstl,1829.0
1821,many,4.35,"been before noticed. Many other facts might, if it were necessary,",rstl_1830_0027.txt,txt_rstl,1830.0
1821,following,4.09,"of this organ, the following facts have been ascertained ; but",rstl_1821_0006.txt,txt_rstl,1821.0
1821,following,4.09,before the Society the following facts re- specting the skull and,rstl_1822_0019.txt,txt_rstl,1822.0
1821,following,4.09,"in air, as the following facts seem to prove. Steel wires",rstl_1823_0015.txt,txt_rstl,1823.0
1821,following,4.09,In this way the following facts were determined. 15t. Carbonic oxide,rstl_1824_0018.txt,txt_rstl,1824.0
1821,following,4.09,them I ascertained the following facts : 1. Commencing with a,rstl_1825_0002.txt,txt_rstl,1825.0
1821,following,4.09,the mole-cricket. 207 two following facts attest- in the tribe of,rstl_1825_0012.txt,txt_rstl,1825.0
1821,following,4.09,"be derived from the following facts : 15t. When two gases,",rstl_1826_0017.txt,txt_rstl,1826.0
1821,following,4.09,"being thus arranged, the following facts will be observed. * 15t.",rstl_1827_0016.txt,txt_rstl,1827.0
1821,following,4.09,"heated body, and the following facts will be observed. _ 15t.",rstl_1827_0016.txt,txt_rstl,1827.0
1821,following,4.09,s8ulphovinic acid: but the following facts prove in my opinion the,rstl_1828_0021.txt,txt_rstl,1828.0
1821,following,4.09,"been led by the following facts to believe, that not only",rstl_1828_0018.txt,txt_rstl,1828.0
1821,following,4.09,first of these classes of facts the following conclusions may be,rstl_1829_0020.txt,txt_rstl,1829.0
1821,these,4.0,"the same. Comparing these naked facts together, the first impression would",rstl_1824_0028.txt,txt_rstl,1824.0
1821,these,4.0,"by their rapid - combustion.* Facts analogous to these were announced,",rstl_1824_0018.txt,txt_rstl,1824.0
1821,these,4.0,with the carbonic oxide. These facts show that at temperatures be=-,rstl_1824_0018.txt,txt_rstl,1824.0
1821,these,4.0,"of those singular preparations, These facts will be duly valued by",rstl_1825_0015.txt,txt_rstl,1825.0
1821,these,4.0,"anta- gonist-or-unconformable conditions. All these facts bear upon- the same point,",rstl_1826_0031.txt,txt_rstl,1826.0
1821,these,4.0,"before the Society these new facts respecting pearls at this moment,",rstl_1826_0028.txt,txt_rstl,1826.0
1821,these,4.0,of being discharged. From these facts I have been led to,rstl_1826_0028.txt,txt_rstl,1826.0
1821,these,4.0,The true interpretation of these facts and statements will be readily,rstl_1826_0015.txt,txt_rstl,1826.0
1821,these,4.0,been raised to redness. These facts establish the peculiarity of this,rstl_1826_0015.txt,txt_rstl,1826.0
1821,these,4.0,"the mineral kingdom ? These facts offer an obvious practical application,",rstl_1826_0007.txt,txt_rstl,1826.0
1821,these,4.0,peculiar properties. - These general facts have been known ever since,rstl_1827_0027.txt,txt_rstl,1827.0
1821,these,4.0,"atom of chromic acid. These facts being understood and remembered, we",rstl_1827_0018.txt,txt_rstl,1827.0
1821,these,4.0,"muriate of chromium. ' These facts seemed to show decisively, that",rstl_1827_0018.txt,txt_rstl,1827.0
1821,these,4.0,the most important ingredient. These facts strikingly coincide with the mode,rstl_1827_0015.txt,txt_rstl,1827.0
1821,these,4.0,of the horizon ; these facts indicated the great height and,rstl_1828_0015.txt,txt_rstl,1828.0
1821,these,4.0,"flected in the countenance. These facts are 80 distinct, that I",rstl_1829_0029.txt,txt_rstl,1829.0
1821,these,4.0,in the 'cheek*. ? These facts close the evidence of the,rstl_1829_0029.txt,txt_rstl,1829.0
1821,these,4.0,the manner in which these facts were determined. 'The most unequivocal,rstl_1829_0014.txt,txt_rstl,1829.0
1821,these,4.0,first of these classes of facts the following conclusions may be,rstl_1829_0020.txt,txt_rstl,1829.0
1821,these,4.0,"it retained. I mention these facts in some detail, because it",rstl_1830_0027.txt,txt_rstl,1830.0
1821,these,4.0,"the inference to which these facts would otherwise lead, that the",rstl_1830_0021.txt,txt_rstl,1830.0
1821,these,4.0,aberration exceeds the correction. These facts have been established by careful,rstl_1830_0015.txt,txt_rstl,1830.0
1821,these,4.0,of these two classes of facts is too remarkable to be,rstl_1830_0007.txt,txt_rstl,1830.0
1821,some,3.45,"that he had observed some facts of nearly equalinterest, of which,",rstl_1821_0004.txt,txt_rstl,1821.0
1821,some,3.45,mention some other circumstances and facts belonging to the enquiry. Supposing,rstl_1821_0003.txt,txt_rstl,1821.0
1821,some,3.45,there are some very interesting facts to be observed during the,rstl_1822_0021.txt,txt_rstl,1822.0
1821,some,3.45,that the importance of the facts may give some bias in,rstl_1823_0023.txt,txt_rstl,1823.0
1821,some,3.45,"opportunity of ascertaining some other facts respecting steel, which had not",rstl_1824_0021.txt,txt_rstl,1824.0
1821,some,3.45,"PHILOSOPHICAL TRANSACTIONS. XI. Some curious facts respecting the Walrus and Seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1821,some,3.45,"I shall con- some curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1821,some,3.45,"MDCCCXXIV.Z72.VINL. pr. 238. Some curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1821,some,3.45,"is also shown. Some curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1821,some,3.45,hopes of eliciting some new facts illustrative of 80 curious and,rstl_1825_0015.txt,txt_rstl,1825.0
1821,some,3.45,some modification to embrace the facts contained in the last experi-,rstl_1829_0032.txt,txt_rstl,1829.0
1821,some,3.45,some novelty both in the facts and in the illustra- tions,rstl_1829_0029.txt,txt_rstl,1829.0
1821,some,3.45,"till I had some new facts to state, which appeared to",rstl_1829_0024.txt,txt_rstl,1829.0
1821,some,3.45,"the conjecture, countenanced by some facts which will presently be stated,",rstl_1829_0020.txt,txt_rstl,1829.0
1821,some,3.45,"observe, that some of the facts stated in this communication, have",rstl_1830_0028.txt,txt_rstl,1830.0
1821,some,3.45,"paper, a 'suspicion, from some facts there stated by me, that",rstl_1830_0028.txt,txt_rstl,1830.0
1821,some,3.45,"it retained. I mention these facts in some detail, because it",rstl_1830_0027.txt,txt_rstl,1830.0
1822,stated,5.5,"the needle, that all the facts I have stated would become",rstl_1827_0021.txt,txt_rstl,1827.0
1822,stated,5.5,"atom peroxide of iron. The facts stated in this Paper, showing",rstl_1827_0018.txt,txt_rstl,1827.0
1822,stated,5.5,28.71 This agrees with the facts stated in our former paper,rstl_1829_0025.txt,txt_rstl,1829.0
1822,stated,5.5,"observe, that some of the facts stated in this communication, have",rstl_1830_0028.txt,txt_rstl,1830.0
1822,stated,5.5,"paper, a 'suspicion, from some facts there stated by me, that",rstl_1830_0028.txt,txt_rstl,1830.0
1822,stated,5.5,"nature *, From the various facts stated or referred to in",rstl_1831_0028.txt,txt_rstl,1831.0
1822,new,4.74,"only be ensured by new facts and experiments, which may prepare",rstl_1823_0015.txt,txt_rstl,1823.0
1822,new,4.74,"does not offer any new facts respecting these worms, except that",rstl_1823_0001.txt,txt_rstl,1823.0
1822,new,4.74,directly : and the new facts almost con- vert this probability,rstl_1825_0023.txt,txt_rstl,1825.0
1822,new,4.74,hopes of eliciting some new facts illustrative of 80 curious and,rstl_1825_0015.txt,txt_rstl,1825.0
1822,new,4.74,"new instruments, have idscovered novel facts and analogies, to refer them",rstl_1826_0031.txt,txt_rstl,1826.0
1822,new,4.74,"before the Society these new facts respecting pearls at this moment,",rstl_1826_0028.txt,txt_rstl,1826.0
1822,new,4.74,"till I had some new facts to state, which appeared to",rstl_1829_0024.txt,txt_rstl,1829.0
1822,new,4.74,"repeated and added many new facts to the experiments of Bossur,",rstl_1831_0024.txt,txt_rstl,1831.0
1822,many,4.31,make decisive experiments. Many singular facts have occurred in the course,rstl_1824_0015.txt,txt_rstl,1824.0
1822,many,4.31,"I not aware how many facts commonly remain disregarded, merely for",rstl_1824_0013.txt,txt_rstl,1824.0
1822,many,4.31,"investigation, I have ascertained many facts which I think not unworthy",rstl_1824_0009.txt,txt_rstl,1824.0
1822,many,4.31,cause has ceased. Many analogous facts have been observed with regard,rstl_1825_0007.txt,txt_rstl,1825.0
1822,many,4.31,"hitherto been recorded; many curious facts corroborative of that conviction, and",rstl_1825_0015.txt,txt_rstl,1825.0
1822,many,4.31,"as will appear from many facts I am about to state,",rstl_1829_0024.txt,txt_rstl,1829.0
1822,many,4.31,"been before noticed. Many other facts might, if it were necessary,",rstl_1830_0027.txt,txt_rstl,1830.0
1822,many,4.31,"repeated and added many new facts to the experiments of Bossur,",rstl_1831_0024.txt,txt_rstl,1831.0
1822,following,3.9,before the Society the following facts re- specting the skull and,rstl_1822_0019.txt,txt_rstl,1822.0
1822,following,3.9,"in air, as the following facts seem to prove. Steel wires",rstl_1823_0015.txt,txt_rstl,1823.0
1822,following,3.9,In this way the following facts were determined. 15t. Carbonic oxide,rstl_1824_0018.txt,txt_rstl,1824.0
1822,following,3.9,them I ascertained the following facts : 1. Commencing with a,rstl_1825_0002.txt,txt_rstl,1825.0
1822,following,3.9,the mole-cricket. 207 two following facts attest- in the tribe of,rstl_1825_0012.txt,txt_rstl,1825.0
1822,following,3.9,"be derived from the following facts : 15t. When two gases,",rstl_1826_0017.txt,txt_rstl,1826.0
1822,following,3.9,"being thus arranged, the following facts will be observed. * 15t.",rstl_1827_0016.txt,txt_rstl,1827.0
1822,following,3.9,"heated body, and the following facts will be observed. _ 15t.",rstl_1827_0016.txt,txt_rstl,1827.0
1822,following,3.9,s8ulphovinic acid: but the following facts prove in my opinion the,rstl_1828_0021.txt,txt_rstl,1828.0
1822,following,3.9,"been led by the following facts to believe, that not only",rstl_1828_0018.txt,txt_rstl,1828.0
1822,following,3.9,first of these classes of facts the following conclusions may be,rstl_1829_0020.txt,txt_rstl,1829.0
1822,these,3.8,"exhibiting at one view the facts pointed out by these observations,",rstl_1823_0026.txt,txt_rstl,1823.0
1822,these,3.8,"apply to these observations, the facts that might be actually observed,",rstl_1823_0026.txt,txt_rstl,1823.0
1822,these,3.8,"be deprived of sensibility. These facts are so strong, that when",rstl_1823_0023.txt,txt_rstl,1823.0
1822,these,3.8,"obser- vation of these two facts ; first, that there is",rstl_1823_0023.txt,txt_rstl,1823.0
1822,these,3.8,little doubt that these general facts of the condensation of the,rstl_1823_0020.txt,txt_rstl,1823.0
1822,these,3.8,"does not offer any new facts respecting these worms, except that",rstl_1823_0001.txt,txt_rstl,1823.0
1822,these,3.8,"the same. Comparing these naked facts together, the first impression would",rstl_1824_0028.txt,txt_rstl,1824.0
1822,these,3.8,"by their rapid - combustion.* Facts analogous to these were announced,",rstl_1824_0018.txt,txt_rstl,1824.0
1822,these,3.8,with the carbonic oxide. These facts show that at temperatures be=-,rstl_1824_0018.txt,txt_rstl,1824.0
1822,these,3.8,"of those singular preparations, These facts will be duly valued by",rstl_1825_0015.txt,txt_rstl,1825.0
1822,these,3.8,"anta- gonist-or-unconformable conditions. All these facts bear upon- the same point,",rstl_1826_0031.txt,txt_rstl,1826.0
1822,these,3.8,"before the Society these new facts respecting pearls at this moment,",rstl_1826_0028.txt,txt_rstl,1826.0
1822,these,3.8,of being discharged. From these facts I have been led to,rstl_1826_0028.txt,txt_rstl,1826.0
1822,these,3.8,The true interpretation of these facts and statements will be readily,rstl_1826_0015.txt,txt_rstl,1826.0
1822,these,3.8,been raised to redness. These facts establish the peculiarity of this,rstl_1826_0015.txt,txt_rstl,1826.0
1822,these,3.8,"the mineral kingdom ? These facts offer an obvious practical application,",rstl_1826_0007.txt,txt_rstl,1826.0
1822,these,3.8,peculiar properties. - These general facts have been known ever since,rstl_1827_0027.txt,txt_rstl,1827.0
1822,these,3.8,"atom of chromic acid. These facts being understood and remembered, we",rstl_1827_0018.txt,txt_rstl,1827.0
1822,these,3.8,"muriate of chromium. ' These facts seemed to show decisively, that",rstl_1827_0018.txt,txt_rstl,1827.0
1822,these,3.8,the most important ingredient. These facts strikingly coincide with the mode,rstl_1827_0015.txt,txt_rstl,1827.0
1822,these,3.8,of the horizon ; these facts indicated the great height and,rstl_1828_0015.txt,txt_rstl,1828.0
1822,these,3.8,"flected in the countenance. These facts are 80 distinct, that I",rstl_1829_0029.txt,txt_rstl,1829.0
1822,these,3.8,in the 'cheek*. ? These facts close the evidence of the,rstl_1829_0029.txt,txt_rstl,1829.0
1822,these,3.8,the manner in which these facts were determined. 'The most unequivocal,rstl_1829_0014.txt,txt_rstl,1829.0
1822,these,3.8,first of these classes of facts the following conclusions may be,rstl_1829_0020.txt,txt_rstl,1829.0
1822,these,3.8,"it retained. I mention these facts in some detail, because it",rstl_1830_0027.txt,txt_rstl,1830.0
1822,these,3.8,"the inference to which these facts would otherwise lead, that the",rstl_1830_0021.txt,txt_rstl,1830.0
1822,these,3.8,aberration exceeds the correction. These facts have been established by careful,rstl_1830_0015.txt,txt_rstl,1830.0
1822,these,3.8,of these two classes of facts is too remarkable to be,rstl_1830_0007.txt,txt_rstl,1830.0
1822,some,3.43,there are some very interesting facts to be observed during the,rstl_1822_0021.txt,txt_rstl,1822.0
1822,some,3.43,that the importance of the facts may give some bias in,rstl_1823_0023.txt,txt_rstl,1823.0
1822,some,3.43,"opportunity of ascertaining some other facts respecting steel, which had not",rstl_1824_0021.txt,txt_rstl,1824.0
1822,some,3.43,"PHILOSOPHICAL TRANSACTIONS. XI. Some curious facts respecting the Walrus and Seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1822,some,3.43,"I shall con- some curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1822,some,3.43,"MDCCCXXIV.Z72.VINL. pr. 238. Some curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1822,some,3.43,"is also shown. Some curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1822,some,3.43,hopes of eliciting some new facts illustrative of 80 curious and,rstl_1825_0015.txt,txt_rstl,1825.0
1822,some,3.43,some modification to embrace the facts contained in the last experi-,rstl_1829_0032.txt,txt_rstl,1829.0
1822,some,3.43,some novelty both in the facts and in the illustra- tions,rstl_1829_0029.txt,txt_rstl,1829.0
1822,some,3.43,"till I had some new facts to state, which appeared to",rstl_1829_0024.txt,txt_rstl,1829.0
1822,some,3.43,"the conjecture, countenanced by some facts which will presently be stated,",rstl_1829_0020.txt,txt_rstl,1829.0
1822,some,3.43,"observe, that some of the facts stated in this communication, have",rstl_1830_0028.txt,txt_rstl,1830.0
1822,some,3.43,"paper, a 'suspicion, from some facts there stated by me, that",rstl_1830_0028.txt,txt_rstl,1830.0
1822,some,3.43,"it retained. I mention these facts in some detail, because it",rstl_1830_0027.txt,txt_rstl,1830.0
1822,some,3.43,"conditions; and that although some facts already made known, have been",rstl_1831_0005.txt,txt_rstl,1831.0
1823,respecting,6.48,one of the most curious facts respecting muscular motion that has,rstl_1823_0001.txt,txt_rstl,1823.0
1823,respecting,6.48,"does not offer any new facts respecting these worms, except that",rstl_1823_0001.txt,txt_rstl,1823.0
1823,respecting,6.48,"opportunity of ascertaining some other facts respecting steel, which had not",rstl_1824_0021.txt,txt_rstl,1824.0
1823,respecting,6.48,"PHILOSOPHICAL TRANSACTIONS. XI. Some curious facts respecting the Walrus and Seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1823,respecting,6.48,"a quarto page. 5ome curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1823,respecting,6.48,"I shall con- some curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1823,respecting,6.48,"MDCCCXXIV.Z72.VINL. pr. 238. Some curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1823,respecting,6.48,"is also shown. Some curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1823,respecting,6.48,"before the Society these new facts respecting pearls at this moment,",rstl_1826_0028.txt,txt_rstl,1826.0
1823,respecting,6.48,addition to the series of facts already ascertained respecting 80 anomalous,rstl_1832_0023.txt,txt_rstl,1832.0
1823,stated,5.56,"the needle, that all the facts I have stated would become",rstl_1827_0021.txt,txt_rstl,1827.0
1823,stated,5.56,"atom peroxide of iron. The facts stated in this Paper, showing",rstl_1827_0018.txt,txt_rstl,1827.0
1823,stated,5.56,28.71 This agrees with the facts stated in our former paper,rstl_1829_0025.txt,txt_rstl,1829.0
1823,stated,5.56,"observe, that some of the facts stated in this communication, have",rstl_1830_0028.txt,txt_rstl,1830.0
1823,stated,5.56,"paper, a 'suspicion, from some facts there stated by me, that",rstl_1830_0028.txt,txt_rstl,1830.0
1823,stated,5.56,"nature *, From the various facts stated or referred to in",rstl_1831_0028.txt,txt_rstl,1831.0
1823,stated,5.56,was not aware of the facts stated in M. Du Buart's,rstl_1832_0020.txt,txt_rstl,1832.0
1823,new,4.82,"only be ensured by new facts and experiments, which may prepare",rstl_1823_0015.txt,txt_rstl,1823.0
1823,new,4.82,"does not offer any new facts respecting these worms, except that",rstl_1823_0001.txt,txt_rstl,1823.0
1823,new,4.82,directly : and the new facts almost con- vert this probability,rstl_1825_0023.txt,txt_rstl,1825.0
1823,new,4.82,hopes of eliciting some new facts illustrative of 80 curious and,rstl_1825_0015.txt,txt_rstl,1825.0
1823,new,4.82,"new instruments, have idscovered novel facts and analogies, to refer them",rstl_1826_0031.txt,txt_rstl,1826.0
1823,new,4.82,"before the Society these new facts respecting pearls at this moment,",rstl_1826_0028.txt,txt_rstl,1826.0
1823,new,4.82,"till I had some new facts to state, which appeared to",rstl_1829_0024.txt,txt_rstl,1829.0
1823,new,4.82,"repeated and added many new facts to the experiments of Bossur,",rstl_1831_0024.txt,txt_rstl,1831.0
1823,new,4.82,been desirous of discovering new facts and new relations dependent on,rstl_1832_0007.txt,txt_rstl,1832.0
1823,many,4.58,"been before noticed. Many other facts might, if it were necessary,",rstl_1830_0027.txt,txt_rstl,1830.0
1823,many,4.58,"repeated and added many new facts to the experiments of Bossur,",rstl_1831_0024.txt,txt_rstl,1831.0
1823,many,4.58,afford many explanations of the facts detailed in the extraordinary works,rstl_1832_0016.txt,txt_rstl,1832.0
1823,these,4.0,immediately incommoded or injured. These facts I have observed in the,rstl_1832_0017.txt,txt_rstl,1832.0
1823,these,4.0,repetition.” The explanation of these facts is afforded by noticing that,rstl_1832_0017.txt,txt_rstl,1832.0
1823,these,4.0,Pneumatometer. The principal of these facts is that of the quantity,rstl_1832_0016.txt,txt_rstl,1832.0
1823,these,4.0,a supply of blood. These facts prove that arterial blood is,rstl_1832_0016.txt,txt_rstl,1832.0
1823,these,4.0,the velum recoiled forcibly. These facts lead us to the further,rstl_1832_0015.txt,txt_rstl,1832.0
1823,these,4.0,"effort of life. By these facts it appears; 1st, That the",rstl_1832_0015.txt,txt_rstl,1832.0
1823,following,3.74,"in air, as the following facts seem to prove. Steel wires",rstl_1823_0015.txt,txt_rstl,1823.0
1823,following,3.74,In this way the following facts were determined. 15t. Carbonic oxide,rstl_1824_0018.txt,txt_rstl,1824.0
1823,following,3.74,them I ascertained the following facts : 1. Commencing with a,rstl_1825_0002.txt,txt_rstl,1825.0
1823,following,3.74,the mole-cricket. 207 two following facts attest- in the tribe of,rstl_1825_0012.txt,txt_rstl,1825.0
1823,following,3.74,"be derived from the following facts : 15t. When two gases,",rstl_1826_0017.txt,txt_rstl,1826.0
1823,following,3.74,"being thus arranged, the following facts will be observed. * 15t.",rstl_1827_0016.txt,txt_rstl,1827.0
1823,following,3.74,"heated body, and the following facts will be observed. _ 15t.",rstl_1827_0016.txt,txt_rstl,1827.0
1823,following,3.74,s8ulphovinic acid: but the following facts prove in my opinion the,rstl_1828_0021.txt,txt_rstl,1828.0
1823,following,3.74,"been led by the following facts to believe, that not only",rstl_1828_0018.txt,txt_rstl,1828.0
1823,following,3.74,first of these classes of facts the following conclusions may be,rstl_1829_0020.txt,txt_rstl,1829.0
1823,following,3.74,of dispute; and the following facts render it more than probable,rstl_1832_0004.txt,txt_rstl,1832.0
1823,some,3.37,that the importance of the facts may give some bias in,rstl_1823_0023.txt,txt_rstl,1823.0
1823,some,3.37,"opportunity of ascertaining some other facts respecting steel, which had not",rstl_1824_0021.txt,txt_rstl,1824.0
1823,some,3.37,"PHILOSOPHICAL TRANSACTIONS. XI. Some curious facts respecting the Walrus and Seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1823,some,3.37,"I shall con- some curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1823,some,3.37,"MDCCCXXIV.Z72.VINL. pr. 238. Some curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1823,some,3.37,"is also shown. Some curious facts respecting the walrus and seal,",rstl_1824_0014.txt,txt_rstl,1824.0
1823,some,3.37,hopes of eliciting some new facts illustrative of 80 curious and,rstl_1825_0015.txt,txt_rstl,1825.0
1823,some,3.37,some modification to embrace the facts contained in the last experi-,rstl_1829_0032.txt,txt_rstl,1829.0
1823,some,3.37,some novelty both in the facts and in the illustra- tions,rstl_1829_0029.txt,txt_rstl,1829.0
1823,some,3.37,"till I had some new facts to state, which appeared to",rstl_1829_0024.txt,txt_rstl,1829.0
1823,some,3.37,"the conjecture, countenanced by some facts which will presently be stated,",rstl_1829_0020.txt,txt_rstl,1829.0
1823,some,3.37,"observe, that some of the facts stated in this communication, have",rstl_1830_0028.txt,txt_rstl,1830.0
1823,some,3.37,"paper, a 'suspicion, from some facts there stated by me, that",rstl_1830_0028.txt,txt_rstl,1830.0
1823,some,3.37,"it retained. I mention these facts in some detail, because it",rstl_1830_0027.txt,txt_rstl,1830.0
1823,some,3.37,"conditions; and that although some facts already made known, have been",rstl_1831_0005.txt,txt_rstl,1831.0
1824,stated,5.52,"the needle, that all the facts I have stated would become",rstl_1827_0021.txt,txt_rstl,1827.0
1824,stated,5.52,"atom peroxide of iron. The facts stated in this Paper, showing",rstl_1827_0018.txt,txt_rstl,1827.0
1824,stated,5.52,28.71 This agrees with the facts stated in our former paper,rstl_1829_0025.txt,txt_rstl,1829.0
1824,stated,5.52,"observe, that some of the facts stated in this communication, have",rstl_1830_0028.txt,txt_rstl,1830.0
1824,stated,5.52,"paper, a 'suspicion, from some facts there stated by me, that",rstl_1830_0028.txt,txt_rstl,1830.0
1824,stated,5.52,"nature *, From the various facts stated or referred to in",rstl_1831_0028.txt,txt_rstl,1831.0
1824,stated,5.52,was not aware of the facts stated in M. Du Buart's,rstl_1832_0020.txt,txt_rstl,1832.0
1824,stated,5.52,a necessary inference from the facts stated in the last paper,rstl_1833_0009.txt,txt_rstl,1833.0
1824,stated,5.52,stated or referred to the facts which prove that in all,rstl_1833_0009.txt,txt_rstl,1833.0
1824,stated,5.52,is much less 80. The facts stated in the paper just,rstl_1833_0009.txt,txt_rstl,1833.0
1824,stated,5.52,It appears from all the facts which have been stated or,rstl_1833_0007.txt,txt_rstl,1833.0
1824,many,4.49,make decisive experiments. Many singular facts have occurred in the course,rstl_1824_0015.txt,txt_rstl,1824.0
1824,many,4.49,"I not aware how many facts commonly remain disregarded, merely for",rstl_1824_0013.txt,txt_rstl,1824.0
1824,many,4.49,"investigation, I have ascertained many facts which I think not unworthy",rstl_1824_0009.txt,txt_rstl,1824.0
1824,many,4.49,cause has ceased. Many analogous facts have been observed with regard,rstl_1825_0007.txt,txt_rstl,1825.0
1824,many,4.49,"hitherto been recorded; many curious facts corroborative of that conviction, and",rstl_1825_0015.txt,txt_rstl,1825.0
1824,many,4.49,"as will appear from many facts I am about to state,",rstl_1829_0024.txt,txt_rstl,1829.0
1824,many,4.49,"been before noticed. Many other facts might, if it were necessary,",rstl_1830_0027.txt,txt_rstl,1830.0
1824,many,4.49,"repeated and added many new facts to the experiments of Bossur,",rstl_1831_0024.txt,txt_rstl,1831.0
1824,many,4.49,afford many explanations of the facts detailed in the extraordinary works,rstl_1832_0016.txt,txt_rstl,1832.0
1824,many,4.49,affords evidence of many important facts in physiology. It proves that,rstl_1833_0028.txt,txt_rstl,1833.0
1824,many,4.49,: 1. Many of the facts which depend upon the reflex,rstl_1833_0028.txt,txt_rstl,1833.0
1824,many,4.49,public hospital ; and many facts are incidentally related by medical,rstl_1833_0016.txt,txt_rstl,1833.0
1824,these,3.87,"the same. Comparing these naked facts together, the first impression would",rstl_1824_0028.txt,txt_rstl,1824.0
1824,these,3.87,"by their rapid - combustion.* Facts analogous to these were announced,",rstl_1824_0018.txt,txt_rstl,1824.0
1824,these,3.87,with the carbonic oxide. These facts show that at temperatures be=-,rstl_1824_0018.txt,txt_rstl,1824.0
1824,these,3.87,"of those singular preparations, These facts will be duly valued by",rstl_1825_0015.txt,txt_rstl,1825.0
1824,these,3.87,"anta- gonist-or-unconformable conditions. All these facts bear upon- the same point,",rstl_1826_0031.txt,txt_rstl,1826.0
1824,these,3.87,"before the Society these new facts respecting pearls at this moment,",rstl_1826_0028.txt,txt_rstl,1826.0
1824,these,3.87,of being discharged. From these facts I have been led to,rstl_1826_0028.txt,txt_rstl,1826.0
1824,these,3.87,The true interpretation of these facts and statements will be readily,rstl_1826_0015.txt,txt_rstl,1826.0
1824,these,3.87,been raised to redness. These facts establish the peculiarity of this,rstl_1826_0015.txt,txt_rstl,1826.0
1824,these,3.87,"the mineral kingdom ? These facts offer an obvious practical application,",rstl_1826_0007.txt,txt_rstl,1826.0
1824,these,3.87,peculiar properties. - These general facts have been known ever since,rstl_1827_0027.txt,txt_rstl,1827.0
1824,these,3.87,"atom of chromic acid. These facts being understood and remembered, we",rstl_1827_0018.txt,txt_rstl,1827.0
1824,these,3.87,"muriate of chromium. ' These facts seemed to show decisively, that",rstl_1827_0018.txt,txt_rstl,1827.0
1824,these,3.87,the most important ingredient. These facts strikingly coincide with the mode,rstl_1827_0015.txt,txt_rstl,1827.0
1824,these,3.87,of the horizon ; these facts indicated the great height and,rstl_1828_0015.txt,txt_rstl,1828.0
1824,these,3.87,"flected in the countenance. These facts are 80 distinct, that I",rstl_1829_0029.txt,txt_rstl,1829.0
1824,these,3.87,in the 'cheek*. ? These facts close the evidence of the,rstl_1829_0029.txt,txt_rstl,1829.0
1824,these,3.87,the manner in which these facts were determined. 'The most unequivocal,rstl_1829_0014.txt,txt_rstl,1829.0
1824,these,3.87,first of these classes of facts the following conclusions may be,rstl_1829_0020.txt,txt_rstl,1829.0
1824,these,3.87,"it retained. I mention these facts in some detail, because it",rstl_1830_0027.txt,txt_rstl,1830.0
1824,these,3.87,"the inference to which these facts would otherwise lead, that the",rstl_1830_0021.txt,txt_rstl,1830.0
1824,these,3.87,aberration exceeds the correction. These facts have been established by careful,rstl_1830_0015.txt,txt_rstl,1830.0
1824,these,3.87,of these two classes of facts is too remarkable to be,rstl_1830_0007.txt,txt_rstl,1830.0
1824,these,3.87,immediately incommoded or injured. These facts I have observed in the,rstl_1832_0017.txt,txt_rstl,1832.0
1824,these,3.87,repetition.” The explanation of these facts is afforded by noticing that,rstl_1832_0017.txt,txt_rstl,1832.0
1824,these,3.87,Pneumatometer. The principal of these facts is that of the quantity,rstl_1832_0016.txt,txt_rstl,1832.0
1824,these,3.87,a supply of blood. These facts prove that arterial blood is,rstl_1832_0016.txt,txt_rstl,1832.0
